campana_id,cliente_id,fecha_envio,canal,tipo_oferta,costo,convertido
612947,3007673,2026-02-18,email,generico,1100,0
612948,3007673,2025-03-20,push,cashback,3200,0
612949,3007673,2025-12-02,push,descuento,2000,0
612950,3007673,2025-06-17,push,cashback,3500,0
612951,3007675,2025-01-06,sms,descuento,2300,0
612952,3007676,2025-07-04,push,cashback,2200,0
612953,3007678,2025-11-13,push,upgrade_credito,3900,0
612954,3007678,2026-02-13,sms,generico,800,0
612955,3007678,2025-12-28,email,cashback,2100,0
612956,3007679,2025-05-29,sms,descuento,2900,0
612957,3007679,2025-04-03,push,cashback,1700,0
612958,3007679,2026-03-01,push,descuento,3000,0
612959,3007679,2026-01-02,push,cashback,1900,0
612960,3007680,2025-05-26,push,descuento,600,1
612961,3007680,2025-05-15,sms,generico,2900,0
612962,3007680,2025-05-16,email,cashback,3400,1
612963,3007681,2026-03-01,email,generico,2600,1
612964,3007681,2025-08-16,email,cashback,3600,0
612965,3007681,2025-09-03,push,cashback,700,1
612966,3007681,2025-01-16,email,upgrade_credito,2600,0
612967,3007682,2025-08-21,sms,cashback,3500,1
612968,3007684,2026-01-14,push,generico,3200,0
612969,3007684,2026-01-01,push,generico,600,0
612970,3007685,2025-12-09,email,descuento,1500,0
612971,3007686,2026-02-10,email,generico,2900,0
612972,3007687,2025-11-06,push,descuento,2900,0
612973,3007687,2025-07-08,email,cashback,3900,0
612974,3007687,2025-01-12,push,descuento,1500,0
612975,3007689,2025-09-05,push,generico,3400,0
612976,3007689,2025-06-24,push,descuento,2600,0
612977,3007689,2025-10-26,sms,upgrade_credito,800,0
612978,3007690,2025-02-09,email,generico,2500,0
612979,3007690,2025-07-04,push,cashback,3100,0
612980,3007691,2025-05-08,email,generico,3000,0
612981,3007691,2025-08-21,email,cashback,2800,0
612982,3007691,2025-07-03,email,generico,2500,1
612983,3007691,2025-12-26,email,cashback,1100,0
612984,3007693,2025-07-10,sms,upgrade_credito,2900,0
612985,3007693,2025-10-19,push,descuento,2800,0
612986,3007694,2025-03-04,email,generico,1800,0
612987,3007696,2025-10-24,push,descuento,3300,1
612988,3007696,2025-11-05,push,generico,1800,0
612989,3007697,2025-07-19,email,descuento,1900,0
612990,3007697,2025-11-27,email,cashback,2000,0
612991,3007697,2025-02-03,push,generico,1500,0
612992,3007698,2025-07-16,email,cashback,3000,0
612993,3007698,2025-04-16,sms,generico,1600,0
612994,3007699,2025-12-07,push,descuento,800,0
612995,3007699,2025-11-04,push,generico,3100,0
612996,3007701,2025-07-19,email,descuento,1600,0
612997,3007702,2025-11-14,push,descuento,2100,0
612998,3007703,2025-11-21,sms,upgrade_credito,2400,0
612999,3007705,2026-03-10,push,upgrade_credito,1400,0
613000,3007705,2026-01-22,sms,cashback,2900,0
613001,3007706,2025-01-22,push,descuento,3600,0
613002,3007706,2025-04-05,email,descuento,1200,0
613003,3007707,2025-05-26,push,generico,1900,0
613004,3007708,2026-02-21,push,cashback,1400,0
613005,3007708,2025-11-13,email,upgrade_credito,3500,0
613006,3007708,2025-11-07,push,generico,2700,0
613007,3007709,2025-07-02,push,upgrade_credito,700,0
613008,3007710,2025-10-14,push,upgrade_credito,1400,0
613009,3007712,2025-06-28,sms,upgrade_credito,3300,0
613010,3007712,2025-12-23,email,cashback,2200,0
613011,3007712,2025-05-17,email,cashback,3700,0
613012,3007713,2025-08-24,sms,descuento,1900,0
613013,3007714,2025-04-15,email,cashback,2300,0
613014,3007714,2026-03-08,push,cashback,2000,0
613015,3007714,2026-02-09,email,generico,3500,0
613016,3007716,2025-11-24,email,generico,700,0
613017,3007716,2025-06-30,email,generico,2100,0
613018,3007718,2025-11-02,push,generico,2300,0
613019,3007718,2025-08-30,sms,generico,1100,0
613020,3007718,2025-07-29,sms,descuento,1300,0
613021,3007718,2025-06-18,push,cashback,1000,0
613022,3007719,2025-08-05,sms,upgrade_credito,2600,0
613023,3007719,2025-07-23,email,generico,2300,0
613024,3007719,2025-01-15,email,generico,2800,0
613025,3007719,2026-01-12,sms,cashback,900,0
613026,3007720,2025-07-10,email,upgrade_credito,700,0
613027,3007720,2025-09-30,push,upgrade_credito,2400,0
613028,3007723,2025-06-01,push,generico,3400,0
613029,3007723,2025-12-15,push,generico,800,0
613030,3007724,2026-03-10,email,cashback,2100,0
613031,3007724,2026-02-10,email,generico,1000,0
613032,3007725,2026-03-08,push,cashback,700,0
613033,3007725,2025-09-13,push,upgrade_credito,800,0
613034,3007725,2026-02-07,email,descuento,3000,1
613035,3007726,2026-03-05,sms,descuento,3800,0
613036,3007727,2025-10-08,push,upgrade_credito,3700,0
613037,3007728,2025-07-09,push,descuento,2500,0
613038,3007728,2025-08-12,push,upgrade_credito,2500,0
613039,3007729,2025-04-30,sms,cashback,2100,1
613040,3007732,2026-01-31,sms,descuento,600,0
613041,3007732,2025-04-25,sms,descuento,2200,0
613042,3007733,2025-11-16,sms,descuento,3000,0
613043,3007734,2025-03-30,push,upgrade_credito,1200,0
613044,3007734,2025-11-22,push,generico,800,0
613045,3007734,2026-01-16,push,descuento,2900,0
613046,3007734,2025-03-16,sms,cashback,1000,0
613047,3007734,2025-12-26,email,generico,1200,0
613048,3007735,2025-05-27,push,descuento,2500,0
613049,3007736,2025-03-25,email,descuento,1300,0
613050,3007737,2025-09-17,email,generico,3700,0
613051,3007737,2025-04-22,push,cashback,4000,0
613052,3007738,2025-11-27,push,cashback,1000,0
613053,3007738,2025-10-16,email,descuento,3400,0
613054,3007740,2025-04-24,push,descuento,1600,0
613055,3007741,2025-02-05,email,descuento,2700,0
613056,3007741,2026-02-08,email,upgrade_credito,2100,0
613057,3007742,2025-04-15,email,descuento,2800,0
613058,3007742,2025-06-30,push,cashback,2900,0
613059,3007743,2025-09-15,push,upgrade_credito,3900,0
613060,3007744,2025-03-14,email,generico,2400,0
613061,3007744,2025-02-22,push,generico,2000,0
613062,3007745,2025-10-29,sms,descuento,2800,0
613063,3007745,2025-05-06,push,cashback,3300,0
613064,3007745,2025-04-20,email,cashback,2500,0
613065,3007745,2025-11-25,push,generico,1500,0
613066,3007747,2025-07-11,push,generico,1700,0
613067,3007748,2026-01-23,email,generico,3900,0
613068,3007749,2025-09-24,email,descuento,800,0
613069,3007750,2025-01-15,email,generico,2900,0
613070,3007750,2025-04-24,push,descuento,2100,0
613071,3007751,2025-10-03,sms,upgrade_credito,2900,1
613072,3007751,2025-05-03,push,cashback,3400,0
613073,3007753,2025-03-08,push,cashback,800,1
613074,3007753,2025-09-13,sms,cashback,1800,0
613075,3007753,2025-01-18,push,generico,2500,0
613076,3007754,2026-03-03,email,generico,800,0
613077,3007755,2026-02-03,sms,generico,3700,0
613078,3007755,2025-06-16,push,cashback,2000,0
613079,3007755,2025-12-19,push,descuento,1300,0
613080,3007755,2025-03-21,push,upgrade_credito,2300,0
613081,3007757,2025-08-24,push,cashback,1100,0
613082,3007757,2025-11-21,email,cashback,3300,0
613083,3007758,2025-07-31,push,cashback,2500,0
613084,3007758,2025-01-26,sms,cashback,2300,0
613085,3007759,2026-03-03,push,cashback,3300,0
613086,3007759,2025-09-26,email,descuento,2500,0
613087,3007759,2025-03-07,push,generico,3200,0
613088,3007760,2025-10-15,sms,upgrade_credito,1800,0
613089,3007760,2025-09-21,sms,upgrade_credito,800,0
613090,3007760,2025-02-28,sms,upgrade_credito,1300,0
613091,3007762,2026-01-27,push,upgrade_credito,900,0
613092,3007763,2026-01-28,push,generico,2800,0
613093,3007763,2025-01-04,email,descuento,1000,0
613094,3007764,2026-03-05,sms,cashback,2900,0
613095,3007765,2025-12-12,sms,descuento,3000,0
613096,3007765,2025-06-26,push,cashback,3500,0
613097,3007767,2025-02-01,push,generico,2800,0
613098,3007770,2025-08-20,push,descuento,1600,0
613099,3007770,2025-04-23,push,generico,2800,0
613100,3007771,2025-07-09,push,descuento,1100,0
613101,3007771,2025-06-09,push,cashback,900,0
613102,3007771,2025-01-29,email,descuento,3400,0
613103,3007772,2025-03-07,push,generico,3800,0
613104,3007772,2025-01-15,push,descuento,1500,0
613105,3007772,2025-04-16,email,descuento,3900,0
613106,3007772,2025-03-08,push,cashback,2400,1
613107,3007772,2025-05-02,push,generico,1800,0
613108,3007772,2025-01-27,push,generico,2200,1
613109,3007774,2025-02-08,email,upgrade_credito,3400,0
613110,3007774,2025-05-27,email,upgrade_credito,1000,0
613111,3007775,2026-02-15,sms,descuento,2100,0
613112,3007775,2025-12-06,push,cashback,3400,1
613113,3007775,2025-07-14,push,descuento,1900,0
613114,3007776,2025-04-28,email,descuento,3900,0
613115,3007776,2025-11-01,email,generico,2700,0
613116,3007776,2025-08-30,push,generico,1600,0
613117,3007777,2025-10-01,push,cashback,2100,0
613118,3007777,2025-02-15,push,cashback,800,0
613119,3007781,2025-08-11,email,generico,2600,0
613120,3007782,2025-10-07,push,descuento,4000,0
613121,3007784,2025-08-15,email,upgrade_credito,3200,0
613122,3007784,2025-10-30,push,cashback,3400,1
613123,3007785,2025-05-15,push,descuento,1700,0
613124,3007786,2025-01-16,email,upgrade_credito,2700,0
613125,3007786,2025-12-31,push,upgrade_credito,2400,0
613126,3007786,2025-01-18,sms,generico,1400,0
613127,3007786,2025-07-09,email,generico,3400,0
613128,3007787,2025-07-10,push,generico,2400,0
613129,3007789,2025-02-14,push,generico,3800,0
613130,3007791,2025-07-10,push,descuento,3200,0
613131,3007791,2026-01-27,push,cashback,800,0
613132,3007791,2025-05-14,email,upgrade_credito,2200,0
613133,3007791,2025-02-06,push,generico,1600,0
613134,3007794,2025-01-18,sms,descuento,3800,0
613135,3007794,2025-06-10,push,descuento,3800,0
613136,3007795,2025-08-07,push,cashback,3400,0
613137,3007795,2025-09-07,sms,cashback,2600,0
613138,3007795,2025-07-04,push,generico,2600,0
613139,3007796,2025-07-21,push,upgrade_credito,2200,0
613140,3007796,2025-10-14,email,generico,2000,0
613141,3007797,2025-09-26,email,upgrade_credito,3300,0
613142,3007798,2025-07-08,push,upgrade_credito,800,0
613143,3007799,2025-02-27,push,descuento,1500,0
613144,3007799,2025-12-12,email,upgrade_credito,3100,0
613145,3007799,2026-02-12,sms,descuento,3600,0
613146,3007800,2025-02-01,sms,descuento,1400,0
613147,3007801,2025-07-28,push,upgrade_credito,1000,0
613148,3007803,2025-05-23,push,generico,3800,1
613149,3007803,2025-03-25,push,cashback,1400,0
613150,3007804,2025-12-19,push,generico,3000,0
613151,3007806,2026-03-02,push,upgrade_credito,2200,0
613152,3007806,2025-03-04,email,generico,2900,0
613153,3007806,2025-02-07,push,cashback,2500,0
613154,3007807,2026-01-11,push,cashback,1000,0
613155,3007807,2025-01-19,email,descuento,3000,0
613156,3007808,2025-06-26,email,cashback,1800,0
613157,3007811,2025-07-20,push,generico,3200,0
613158,3007812,2025-08-01,push,generico,2800,0
613159,3007812,2026-01-01,push,cashback,1900,0
613160,3007813,2025-12-08,email,descuento,1200,0
613161,3007813,2025-11-17,email,cashback,700,0
613162,3007814,2025-04-24,email,upgrade_credito,600,0
613163,3007814,2026-01-05,email,generico,1200,0
613164,3007815,2025-12-17,email,descuento,3600,0
613165,3007815,2025-06-15,push,descuento,2300,0
613166,3007817,2025-09-02,email,upgrade_credito,3700,0
613167,3007817,2025-01-18,push,generico,1300,0
613168,3007819,2025-12-07,email,generico,1600,0
613169,3007819,2025-04-05,push,cashback,1100,0
613170,3007820,2025-10-31,push,upgrade_credito,3800,0
613171,3007820,2025-11-15,push,cashback,1700,0
613172,3007820,2025-07-05,push,descuento,3100,1
613173,3007822,2025-05-19,push,descuento,1000,0
613174,3007822,2025-02-05,push,upgrade_credito,1700,0
613175,3007822,2026-02-02,email,generico,3400,0
613176,3007822,2025-07-12,push,upgrade_credito,600,0
613177,3007823,2025-03-26,email,generico,3700,0
613178,3007823,2025-08-22,push,descuento,1900,0
613179,3007824,2025-08-01,sms,descuento,2800,1
613180,3007824,2025-09-06,push,descuento,3400,1
613181,3007825,2025-09-03,email,cashback,2200,1
613182,3007825,2025-12-16,push,cashback,1200,1
613183,3007828,2025-09-05,email,descuento,1000,0
613184,3007829,2025-03-19,email,descuento,3900,0
613185,3007829,2026-02-05,push,cashback,2700,0
613186,3007831,2025-05-14,push,descuento,2600,0
613187,3007831,2025-01-26,email,upgrade_credito,2800,0
613188,3007832,2025-10-21,sms,cashback,3700,1
613189,3007832,2026-02-01,push,cashback,3700,0
613190,3007833,2025-11-17,push,cashback,2100,0
613191,3007833,2025-06-13,push,cashback,1900,0
613192,3007833,2025-04-02,sms,descuento,3800,0
613193,3007833,2025-07-16,push,upgrade_credito,2800,0
613194,3007834,2026-03-09,push,generico,1600,0
613195,3007835,2025-09-17,sms,upgrade_credito,2100,0
613196,3007835,2025-05-24,sms,descuento,1200,0
613197,3007835,2025-01-29,push,descuento,600,0
613198,3007835,2026-03-02,push,generico,3300,0
613199,3007836,2025-10-13,email,cashback,1500,0
613200,3007837,2025-01-19,push,upgrade_credito,3200,0
613201,3007837,2025-10-01,push,generico,1000,0
613202,3007839,2025-06-11,email,cashback,3800,0
613203,3007839,2026-02-23,email,descuento,3700,0
613204,3007840,2025-06-01,push,cashback,2600,0
613205,3007841,2025-09-03,push,descuento,2200,1
613206,3007841,2026-02-08,email,cashback,3700,1
613207,3007842,2025-11-10,push,generico,3900,0
613208,3007842,2025-10-06,email,cashback,2500,0
613209,3007843,2025-07-26,push,upgrade_credito,1800,0
613210,3007843,2025-10-18,email,cashback,3300,1
613211,3007843,2025-12-24,email,cashback,1800,1
613212,3007844,2025-05-01,email,descuento,2200,1
613213,3007844,2025-03-14,push,generico,3000,0
613214,3007845,2026-02-03,push,generico,2600,0
613215,3007845,2025-05-30,push,generico,2200,0
613216,3007846,2025-12-26,push,cashback,1500,0
613217,3007846,2025-11-14,email,descuento,1100,0
613218,3007847,2025-10-15,push,cashback,800,0
613219,3007847,2025-01-16,push,generico,1700,0
613220,3007847,2025-06-30,email,generico,1200,0
613221,3007848,2025-09-04,sms,upgrade_credito,4000,0
613222,3007848,2025-08-02,push,generico,3600,0
613223,3007849,2025-09-15,push,upgrade_credito,1900,0
613224,3007849,2025-09-11,push,generico,3100,0
613225,3007851,2025-03-12,sms,cashback,3000,0
613226,3007851,2026-03-12,push,descuento,4000,0
613227,3007852,2025-10-22,push,generico,4000,1
613228,3007853,2026-01-26,push,cashback,1000,0
613229,3007853,2025-12-26,sms,cashback,500,0
613230,3007854,2025-05-20,push,generico,3300,1
613231,3007854,2025-07-27,push,cashback,3100,0
613232,3007854,2025-09-24,email,generico,1700,0
613233,3007854,2025-08-31,push,descuento,2200,0
613234,3007855,2025-06-21,email,generico,3600,0
613235,3007855,2025-08-05,push,descuento,1000,0
613236,3007855,2025-12-27,sms,descuento,2300,0
613237,3007856,2025-01-25,push,descuento,600,0
613238,3007856,2026-03-04,email,generico,1700,1
613239,3007856,2026-02-25,push,generico,2600,0
613240,3007857,2025-12-26,push,descuento,3700,0
613241,3007858,2025-09-07,sms,cashback,600,0
613242,3007858,2025-03-17,push,cashback,2200,0
613243,3007858,2025-02-07,push,generico,2900,0
613244,3007859,2026-01-01,push,generico,2500,1
613245,3007860,2025-02-08,sms,descuento,1300,0
613246,3007860,2025-01-16,email,generico,2600,0
613247,3007861,2025-02-28,push,cashback,800,0
613248,3007861,2026-02-24,email,generico,1900,0
613249,3007861,2025-10-31,sms,descuento,3500,0
613250,3007862,2025-11-30,push,descuento,800,0
613251,3007863,2025-06-11,email,upgrade_credito,3700,0
613252,3007863,2025-06-03,push,cashback,1000,0
613253,3007863,2026-02-09,email,upgrade_credito,1900,0
613254,3007863,2025-05-31,push,cashback,2600,0
613255,3007863,2025-06-16,push,cashback,1300,0
613256,3007864,2025-06-28,email,upgrade_credito,1400,0
613257,3007866,2025-11-14,email,generico,3000,0
613258,3007866,2025-05-20,push,descuento,2300,0
613259,3007867,2025-12-09,push,cashback,900,0
613260,3007869,2025-09-23,email,upgrade_credito,2000,0
613261,3007869,2025-02-08,push,descuento,2400,0
613262,3007869,2025-10-06,push,cashback,3700,0
613263,3007870,2025-10-22,push,generico,3200,0
613264,3007870,2025-06-04,email,descuento,1800,0
613265,3007871,2025-01-07,push,generico,1200,1
613266,3007871,2025-09-05,push,upgrade_credito,3300,0
613267,3007871,2025-05-25,email,upgrade_credito,3800,0
613268,3007873,2025-01-09,push,generico,2400,0
613269,3007876,2026-01-02,push,generico,2800,0
613270,3007876,2026-01-28,push,cashback,1700,0
613271,3007876,2025-05-15,push,cashback,2200,0
613272,3007878,2025-06-24,push,cashback,3000,0
613273,3007879,2025-08-29,email,generico,3600,0
613274,3007880,2025-02-02,sms,cashback,2100,0
613275,3007880,2025-02-03,push,descuento,1000,0
613276,3007883,2025-05-04,email,generico,1400,0
613277,3007883,2025-03-20,push,descuento,2800,0
613278,3007883,2025-07-01,push,descuento,900,0
613279,3007886,2025-07-12,push,descuento,3900,0
613280,3007886,2025-09-27,email,descuento,1000,0
613281,3007889,2026-01-30,email,cashback,1600,0
613282,3007889,2025-04-02,sms,descuento,3500,0
613283,3007889,2025-03-06,push,descuento,900,0
613284,3007890,2025-07-05,push,upgrade_credito,3100,0
613285,3007890,2025-02-18,email,descuento,1500,0
613286,3007890,2026-02-27,email,generico,1300,1
613287,3007891,2025-12-02,push,descuento,3300,0
613288,3007892,2025-03-05,sms,descuento,1500,0
613289,3007894,2025-10-24,push,cashback,2600,0
613290,3007895,2025-11-24,push,cashback,1800,0
613291,3007898,2025-03-29,email,cashback,600,0
613292,3007898,2025-11-09,email,descuento,2800,0
613293,3007899,2025-03-16,push,generico,3000,0
613294,3007899,2025-01-14,email,cashback,1200,0
613295,3007900,2025-04-13,email,descuento,3500,0
613296,3007900,2025-02-25,push,cashback,2600,0
613297,3007900,2025-10-19,email,descuento,1200,0
613298,3007900,2025-03-28,push,cashback,3100,0
613299,3007901,2025-12-07,push,cashback,1700,0
613300,3007901,2025-06-28,push,cashback,1400,0
613301,3007902,2025-12-13,email,cashback,2400,1
613302,3007902,2026-01-03,sms,generico,1100,0
613303,3007903,2025-06-01,sms,generico,2000,0
613304,3007903,2025-04-19,email,upgrade_credito,3000,0
613305,3007904,2025-08-04,email,generico,2000,0
613306,3007904,2025-07-30,push,cashback,900,0
613307,3007906,2025-09-28,push,upgrade_credito,500,0
613308,3007906,2025-10-16,push,generico,2600,0
613309,3007907,2026-03-07,email,descuento,3700,0
613310,3007908,2025-07-13,push,generico,600,0
613311,3007908,2025-02-12,email,generico,2400,0
613312,3007908,2025-01-06,sms,upgrade_credito,3800,0
613313,3007909,2025-04-20,sms,generico,3700,0
613314,3007909,2025-01-26,push,upgrade_credito,3400,0
613315,3007909,2025-07-17,email,descuento,600,0
613316,3007910,2025-06-27,email,cashback,2400,0
613317,3007910,2025-02-08,sms,descuento,4000,0
613318,3007912,2026-01-09,push,descuento,1200,1
613319,3007912,2025-03-17,email,descuento,3000,0
613320,3007912,2025-03-18,push,cashback,3600,0
613321,3007913,2025-06-11,push,descuento,1400,0
613322,3007914,2025-08-19,push,generico,2600,0
613323,3007915,2025-07-08,push,descuento,2500,0
613324,3007915,2026-01-24,email,cashback,2200,0
613325,3007916,2025-10-01,push,cashback,3900,0
613326,3007916,2025-02-14,push,cashback,3000,1
