credito_id,cliente_id,fecha_solicitud,monto_aprobado,plazo_meses,tasa,score_buro,destino,default_90d,dias_mora,monto_recuperado
903556,3006937,2025-04-20,1948000,12,0.0424,563,consumo,0,0,0
903557,3006937,2025-04-13,7847000,12,0.0389,559,consumo,0,0,0
903558,3006941,2026-02-26,1806000,6,0.0441,525,educacion,1,156,9e+05
903559,3006941,2025-03-12,935000,24,0.0513,475,negocio,1,138,444000
903560,3006949,2025-10-14,6121000,3,0.0348,555,consumo,0,0,0
903561,3006949,2025-08-28,1164000,24,0.0478,610,educacion,0,0,0
903562,3006949,2025-05-24,2308000,3,0.0347,544,otros,0,0,0
903563,3006950,2025-11-09,3947000,18,0.0356,578,consumo,0,0,0
903564,3006950,2025-09-25,2297000,12,0.0468,557,consumo,0,0,0
903565,3006954,2025-11-30,16810000,3,0.0362,669,consumo,0,0,0
903566,3006954,2025-12-06,5513000,3,0.0336,695,negocio,0,0,0
903567,3006957,2025-10-01,5019000,6,0.0451,478,educacion,0,0,0
903568,3006957,2025-10-30,1300000,18,0.0451,627,consumo,0,0,0
903569,3006958,2025-12-09,9559000,18,0.0481,566,salud,0,0,0
903570,3006958,2025-01-10,9642000,6,0.0384,539,consumo,0,0,0
903571,3006961,2026-02-14,1706000,6,0.0423,486,negocio,0,0,0
903572,3006962,2025-11-12,6829000,12,0.0361,643,educacion,0,0,0
903573,3006963,2025-12-13,7499000,12,0.0397,765,negocio,0,0,0
903574,3006964,2026-01-19,8939000,6,0.034,648,educacion,0,0,0
903575,3006964,2026-02-25,9873000,18,0.0477,650,negocio,0,0,0
903576,3006973,2025-09-19,16618000,3,0.0359,635,otros,1,138,6151000
903577,3006973,2025-01-30,7866000,36,0.0533,636,consumo,0,0,0
903578,3006974,2025-11-04,6243000,24,0.055,579,negocio,0,0,0
903579,3006976,2025-08-25,1425000,24,0.055,510,negocio,0,0,0
903580,3006976,2025-01-02,2093000,12,0.0355,477,consumo,0,0,0
903581,3006977,2025-07-09,1283000,18,0.0445,408,educacion,1,153,605000
903582,3006977,2026-01-09,747000,12,0.0487,511,consumo,0,0,0
903583,3006980,2025-10-03,2800000,24,0.0531,473,consumo,0,0,0
903584,3006980,2025-08-26,3908000,12,0.0405,543,otros,0,0,0
903585,3006985,2025-03-20,3442000,12,0.0385,658,otros,0,0,0
903586,3006991,2025-08-08,952000,12,0.0405,545,consumo,0,0,0
903587,3006991,2025-12-16,2858000,12,0.0508,532,consumo,1,139,1462000
903588,3006991,2025-12-03,1266000,6,0.0394,584,consumo,0,0,0
903589,3006992,2025-08-10,3872000,12,0.041,507,consumo,0,0,0
903590,3006995,2025-03-30,8481000,6,0.0315,681,consumo,0,0,0
903591,3007006,2025-12-28,6220000,18,0.0441,588,salud,0,0,0
903592,3007006,2025-09-24,1383000,6,0.0383,662,negocio,0,0,0
903593,3007008,2026-01-15,8699000,12,0.0341,706,otros,0,0,0
903594,3007009,2025-06-10,6478000,18,0.0379,655,salud,0,0,0
903595,3007009,2025-10-10,2489000,6,0.0321,686,consumo,0,0,0
903596,3007015,2025-11-08,4036000,12,0.0404,553,otros,0,0,0
903597,3007015,2025-09-24,5587000,18,0.0473,484,consumo,1,158,3090000
903598,3007022,2025-09-10,3648000,3,0.0351,597,consumo,0,0,0
903599,3007022,2025-09-06,6244000,3,0.0383,607,salud,0,0,0
903600,3007023,2025-02-05,3959000,12,0.0399,550,otros,0,0,0
903601,3007031,2026-01-02,6956000,24,0.0509,559,salud,0,0,0
903602,3007032,2026-01-29,3588000,6,0.0357,628,negocio,0,0,0
903603,3007034,2025-05-13,2416000,6,0.0417,485,consumo,0,0,0
903604,3007035,2025-08-01,10510000,12,0.0401,582,consumo,1,142,5688000
903605,3007045,2025-12-04,876000,6,0.0355,644,otros,0,0,0
903606,3007050,2025-08-29,4572000,12,0.0365,582,consumo,0,0,0
903607,3007050,2025-04-19,4244000,3,0.0311,599,consumo,0,0,0
903608,3007053,2026-01-05,10700000,18,0.0434,617,educacion,0,0,0
903609,3007053,2025-11-13,3129000,12,0.0379,604,consumo,0,0,0
903610,3007053,2025-11-22,9651000,24,0.0447,631,negocio,0,0,0
903611,3007055,2025-05-07,4184000,12,0.0326,661,consumo,0,0,0
903612,3007055,2025-11-23,2634000,12,0.0473,517,consumo,0,0,0
903613,3007056,2025-09-14,2410000,12,0.0495,503,otros,0,0,0
903614,3007057,2025-07-26,3481000,6,0.0371,582,negocio,0,0,0
903615,3007058,2025-12-24,1300000,18,0.0407,558,otros,0,0,0
903616,3007062,2025-06-11,13171000,12,0.048,572,consumo,0,0,0
903617,3007063,2026-01-09,2709000,24,0.0453,501,negocio,0,0,0
903618,3007067,2025-06-28,3672000,12,0.0392,654,consumo,0,0,0
903619,3007067,2025-12-27,2036000,3,0.0306,623,negocio,1,144,922000
903620,3007067,2025-12-29,1561000,6,0.0389,551,negocio,0,0,0
903621,3007068,2025-02-03,2463000,6,0.0358,577,negocio,0,0,0
903622,3007068,2025-03-01,3525000,12,0.041,555,negocio,0,0,0
903623,3007074,2025-02-19,5991000,18,0.0467,653,consumo,0,0,0
903624,3007074,2025-03-03,2111000,12,0.0365,527,educacion,0,0,0
903625,3007074,2026-01-28,1229000,24,0.055,493,negocio,0,0,0
903626,3007075,2025-08-11,4713000,12,0.0363,632,consumo,0,0,0
903627,3007077,2025-06-18,1174000,12,0.042,603,educacion,0,0,0
903628,3007077,2025-06-02,4250000,36,0.055,531,consumo,1,156,2360000
903629,3007077,2025-11-24,3610000,3,0.0377,635,educacion,0,0,0
903630,3007082,2025-12-28,5691000,6,0.0378,538,negocio,0,0,0
903631,3007082,2025-12-21,6914000,24,0.0499,501,educacion,0,0,0
903632,3007083,2026-01-05,3690000,12,0.0438,550,consumo,1,159,1077000
903633,3007086,2025-12-21,4233000,3,0.0313,601,consumo,0,0,0
903634,3007087,2025-07-11,4579000,6,0.0425,562,otros,0,0,0
903635,3007087,2025-09-30,8300000,18,0.048,579,negocio,0,0,0
903636,3007088,2025-07-27,790000,12,0.0474,563,consumo,0,0,0
903637,3007089,2025-11-22,7486000,6,0.0305,597,consumo,0,0,0
903638,3007091,2025-10-27,1691000,24,0.047,546,negocio,0,0,0
903639,3007091,2025-05-29,1263000,12,0.0326,655,consumo,0,0,0
903640,3007092,2025-01-12,4501000,3,0.0437,557,negocio,0,0,0
903641,3007093,2025-12-20,4682000,24,0.0499,621,consumo,0,0,0
903642,3007093,2026-01-02,929000,18,0.0525,593,consumo,0,0,0
903643,3007095,2025-05-23,3124000,18,0.0467,538,otros,0,0,0
903644,3007097,2025-02-25,6511000,12,0.0422,570,consumo,0,0,0
903645,3007097,2025-01-10,4015000,6,0.0333,535,consumo,0,0,0
903646,3007101,2025-09-20,4792000,36,0.055,553,consumo,0,0,0
903647,3007106,2026-02-04,2154000,12,0.0401,602,consumo,0,0,0
903648,3007109,2025-12-30,2193000,12,0.0429,494,consumo,0,0,0
903649,3007110,2026-01-04,2059000,12,0.0467,503,negocio,1,144,656000
903650,3007113,2025-11-29,8641000,12,0.0379,630,consumo,0,0,0
903651,3007113,2025-07-02,2063000,24,0.0447,631,consumo,0,0,0
903652,3007116,2025-02-18,2748000,12,0.0381,675,negocio,0,0,0
903653,3007131,2025-07-25,1363000,6,0.0424,470,negocio,0,0,0
903654,3007135,2025-04-17,317000,6,0.0437,488,negocio,0,0,0
903655,3007136,2025-07-30,3128000,3,0.0336,556,consumo,0,0,0
903656,3007137,2025-11-15,10291000,12,0.0336,565,educacion,0,0,0
903657,3007144,2025-04-11,2110000,6,0.0368,540,consumo,1,149,586000
903658,3007145,2026-01-26,16114000,6,0.0367,601,negocio,0,0,0
903659,3007150,2025-10-13,2823000,24,0.055,539,negocio,1,149,1307000
903660,3007150,2025-12-27,3611000,12,0.0404,557,consumo,0,0,0
903661,3007151,2025-10-02,419000,36,0.055,501,negocio,0,0,0
903662,3007151,2025-05-05,1352000,18,0.049,408,consumo,1,150,636000
903663,3007151,2025-11-05,1188000,6,0.0449,448,consumo,0,0,0
903664,3007154,2025-12-12,7149000,6,0.0271,677,consumo,0,0,0
903665,3007157,2025-11-26,3670000,6,0.0405,592,consumo,0,0,0
903666,3007158,2025-08-31,2249000,24,0.0453,552,consumo,0,0,0
903667,3007158,2025-06-07,4462000,6,0.0349,541,consumo,0,0,0
903668,3007158,2025-07-26,2589000,18,0.0424,540,otros,0,0,0
903669,3007159,2025-01-04,3362000,12,0.0374,627,consumo,0,0,0
903670,3007159,2025-03-23,5722000,6,0.0326,579,consumo,0,0,0
903671,3007162,2026-01-11,2831000,36,0.055,515,salud,0,0,0
903672,3007162,2025-11-21,2752000,36,0.0536,669,consumo,0,0,0
903673,3007166,2026-02-26,2487000,36,0.055,572,educacion,0,0,0
903674,3007166,2026-02-25,5771000,12,0.0416,513,consumo,1,141,2659000
903675,3007167,2025-08-06,689000,12,0.0445,503,consumo,0,0,0
903676,3007167,2025-01-21,1600000,12,0.0465,504,consumo,0,0,0
903677,3007169,2025-07-15,1976000,18,0.0399,593,negocio,0,0,0
903678,3007173,2025-09-24,8467000,6,0.0488,554,educacion,1,146,3862000
903679,3007181,2026-01-20,1083000,24,0.0484,519,consumo,0,0,0
903680,3007181,2025-05-20,6114000,12,0.0501,530,consumo,1,143,2708000
903681,3007181,2025-04-28,5985000,24,0.047,556,consumo,0,0,0
903682,3007185,2025-05-09,1236000,24,0.0516,553,consumo,0,0,0
903683,3007188,2025-10-03,3378000,3,0.0364,583,consumo,0,0,0
903684,3007188,2025-09-25,2997000,36,0.055,520,otros,0,0,0
903685,3007192,2025-08-31,4676000,6,0.0435,505,consumo,0,0,0
903686,3007192,2025-08-20,1190000,24,0.0486,568,negocio,0,0,0
903687,3007195,2026-01-25,5113000,6,0.043,622,otros,0,0,0
903688,3007195,2026-01-30,1969000,18,0.0513,459,educacion,0,0,0
903689,3007197,2025-03-15,3948000,18,0.0458,542,otros,0,0,0
903690,3007197,2026-02-08,1712000,36,0.055,556,educacion,0,0,0
903691,3007199,2025-08-21,479000,24,0.0518,501,consumo,0,0,0
903692,3007199,2025-11-15,1328000,18,0.0402,516,otros,1,150,667000
903693,3007199,2025-09-24,1160000,6,0.0433,442,consumo,1,149,475000
903694,3007201,2025-06-29,1930000,3,0.0441,514,negocio,0,0,0
903695,3007201,2026-01-27,2322000,6,0.0427,533,negocio,0,0,0
903696,3007205,2025-03-23,5449000,12,0.0467,447,otros,0,0,0
903697,3007206,2025-06-20,7545000,24,0.044,721,consumo,0,0,0
903698,3007207,2025-09-07,2928000,18,0.0464,495,consumo,0,0,0
903699,3007207,2026-02-27,3776000,3,0.0438,508,consumo,0,0,0
903700,3007210,2025-08-07,6047000,12,0.0391,573,otros,0,0,0
903701,3007225,2025-06-25,2913000,18,0.0405,624,salud,0,0,0
903702,3007226,2026-01-05,1407000,6,0.0407,498,educacion,0,0,0
903703,3007226,2025-10-14,815000,36,0.055,555,otros,0,0,0
903704,3007229,2025-10-03,1449000,18,0.0446,623,negocio,0,0,0
903705,3007229,2025-10-23,2088000,3,0.0434,554,educacion,0,0,0
903706,3007231,2025-12-31,2863000,18,0.0441,511,consumo,0,0,0
903707,3007231,2025-03-19,7484000,24,0.0485,608,consumo,0,0,0
903708,3007232,2025-05-19,2834000,24,0.0506,511,consumo,0,0,0
903709,3007234,2025-06-16,1670000,3,0.0343,517,negocio,1,155,458000
903710,3007235,2025-05-10,1918000,12,0.036,565,consumo,0,0,0
903711,3007236,2025-07-12,3461000,18,0.0399,597,negocio,0,0,0
903712,3007236,2025-09-13,1891000,12,0.0415,520,consumo,0,0,0
903713,3007242,2026-01-03,4781000,12,0.0502,498,negocio,1,147,1475000
903714,3007242,2026-02-03,7387000,3,0.0386,565,negocio,0,0,0
903715,3007243,2025-10-26,1519000,36,0.0543,570,negocio,0,0,0
903716,3007243,2026-02-27,947000,18,0.0455,534,otros,0,0,0
903717,3007245,2025-08-01,6555000,36,0.0502,615,salud,0,0,0
903718,3007247,2025-12-24,3750000,18,0.0436,528,salud,0,0,0
903719,3007247,2025-12-28,2083000,24,0.0504,562,educacion,0,0,0
903720,3007251,2025-06-27,6320000,12,0.0383,596,consumo,0,0,0
903721,3007251,2025-06-21,5739000,3,0.0341,635,consumo,0,0,0
903722,3007251,2025-09-27,1752000,18,0.045,576,consumo,0,0,0
903723,3007268,2025-07-30,2573000,6,0.0388,509,educacion,0,0,0
903724,3007268,2026-02-19,1166000,12,0.0385,592,consumo,0,0,0
903725,3007269,2025-04-28,1892000,3,0.0404,435,salud,1,153,429000
903726,3007271,2025-05-02,10814000,3,0.0307,691,consumo,0,0,0
903727,3007276,2025-03-28,18932000,24,0.044,527,educacion,0,0,0
903728,3007277,2025-01-08,10914000,24,0.0445,525,otros,0,0,0
903729,3007277,2025-11-10,7514000,12,0.0417,623,consumo,0,0,0
903730,3007278,2025-08-23,2349000,12,0.04,451,otros,1,154,943000
903731,3007278,2025-11-17,2162000,12,0.0427,484,consumo,1,163,1113000
903732,3007281,2025-11-17,1319000,12,0.0474,578,negocio,0,0,0
903733,3007281,2025-12-21,5459000,18,0.0465,602,educacion,0,0,0
903734,3007284,2026-02-18,4750000,12,0.0365,638,consumo,0,0,0
903735,3007284,2025-09-17,3486000,12,0.04,569,consumo,0,0,0
903736,3007285,2025-12-22,2226000,18,0.0466,574,negocio,0,0,0
903737,3007285,2025-11-23,7759000,6,0.0365,560,educacion,0,0,0
903738,3007286,2026-02-21,3541000,6,0.0373,500,salud,0,0,0
903739,3007286,2026-02-27,2548000,36,0.055,471,otros,0,0,0
903740,3007289,2025-12-23,1085000,12,0.0442,460,consumo,0,0,0
903741,3007289,2025-06-28,1065000,18,0.0384,514,educacion,1,158,392000
903742,3007289,2025-05-23,533000,18,0.0499,482,consumo,0,0,0
903743,3007292,2025-03-28,5085000,12,0.0335,565,consumo,0,0,0
903744,3007294,2025-07-17,1292000,18,0.0438,544,consumo,0,0,0
903745,3007299,2026-02-15,1586000,6,0.0426,554,negocio,0,0,0
903746,3007301,2025-09-18,15674000,3,0.0362,576,negocio,0,0,0
903747,3007303,2025-12-24,7746000,18,0.0437,551,negocio,0,0,0
903748,3007303,2025-08-15,6232000,3,0.0383,543,educacion,0,0,0
903749,3007304,2025-11-02,4674000,12,0.0415,554,consumo,0,0,0
903750,3007304,2025-04-22,3656000,18,0.0499,520,negocio,0,0,0
903751,3007305,2025-01-26,16263000,18,0.0431,603,educacion,0,0,0
903752,3007305,2026-02-19,12608000,12,0.0349,726,consumo,0,0,0
903753,3007306,2026-02-03,4066000,6,0.0412,586,negocio,0,0,0
903754,3007306,2025-07-14,1129000,36,0.0523,620,salud,0,0,0
903755,3007308,2025-10-10,10005000,18,0.0494,656,salud,0,0,0
903756,3007310,2025-11-02,4684000,12,0.0382,539,consumo,0,0,0
903757,3007314,2025-11-30,2949000,24,0.0544,573,negocio,0,0,0
903758,3007317,2025-10-27,1979000,24,0.047,560,consumo,0,0,0
903759,3007317,2025-09-02,7740000,6,0.0411,608,negocio,0,0,0
903760,3007318,2026-01-17,336000,6,0.0459,476,negocio,0,0,0
903761,3007321,2025-05-02,5106000,12,0.0387,549,otros,0,0,0
903762,3007322,2025-07-12,4202000,6,0.0366,651,otros,0,0,0
903763,3007322,2025-06-17,5901000,3,0.0399,554,negocio,0,0,0
903764,3007323,2025-05-31,3914000,24,0.055,506,negocio,0,0,0
903765,3007323,2025-07-08,8184000,12,0.0444,558,consumo,0,0,0
903766,3007324,2026-01-11,3201000,12,0.0539,540,negocio,0,0,0
903767,3007324,2025-08-23,13755000,6,0.0406,618,consumo,0,0,0
903768,3007326,2026-02-07,3190000,3,0.0355,553,consumo,0,0,0
903769,3007330,2025-12-05,279000,18,0.0463,548,consumo,0,0,0
903770,3007330,2025-09-17,1464000,3,0.0417,507,negocio,0,0,0
903771,3007330,2025-06-17,396000,12,0.0497,443,otros,0,0,0
903772,3007331,2026-01-07,6109000,6,0.0347,716,educacion,0,0,0
903773,3007336,2026-02-14,12247000,12,0.0422,636,otros,0,0,0
903774,3007336,2025-03-11,12576000,3,0.0431,577,consumo,1,152,3959000
903775,3007336,2025-09-08,2136000,12,0.0423,533,consumo,1,154,830000
903776,3007337,2025-02-06,1517000,36,0.055,467,negocio,1,157,306000
903777,3007339,2025-12-30,1027000,6,0.0384,503,negocio,0,0,0
903778,3007345,2026-02-28,720000,18,0.0377,582,consumo,0,0,0
903779,3007345,2026-02-08,786000,18,0.053,524,consumo,0,0,0
903780,3007347,2025-07-17,2788000,12,0.0427,478,negocio,0,0,0
903781,3007356,2025-12-15,791000,18,0.0475,620,consumo,0,0,0
903782,3007358,2025-06-02,7212000,12,0.0449,593,consumo,1,152,4017000
903783,3007362,2025-07-30,442000,24,0.0506,463,consumo,0,0,0
903784,3007362,2026-02-19,430000,24,0.0482,515,consumo,0,0,0
903785,3007366,2026-02-27,3876000,24,0.0433,686,consumo,0,0,0
903786,3007366,2025-07-11,2746000,3,0.0286,648,educacion,0,0,0
903787,3007367,2025-11-25,4347000,12,0.0413,512,consumo,0,0,0
903788,3007367,2025-01-09,2547000,12,0.0457,509,consumo,1,147,1351000
903789,3007367,2025-10-24,5973000,12,0.0467,492,educacion,0,0,0
903790,3007368,2025-10-05,1092000,36,0.055,525,consumo,0,0,0
903791,3007369,2026-02-16,16368000,6,0.0363,691,consumo,0,0,0
903792,3007370,2025-05-09,4337000,36,0.055,634,negocio,0,0,0
903793,3007370,2026-02-12,1503000,12,0.0395,589,consumo,0,0,0
903794,3007375,2025-06-27,1064000,24,0.055,515,consumo,0,0,0
903795,3007380,2025-05-18,8676000,18,0.0409,617,salud,0,0,0
903796,3007387,2026-02-25,5283000,12,0.0355,601,negocio,0,0,0
903797,3007389,2025-06-13,4550000,24,0.0531,625,educacion,0,0,0
903798,3007392,2025-06-26,158000,12,0.0448,518,educacion,0,0,0
903799,3007392,2025-02-25,540000,12,0.043,547,negocio,0,0,0
903800,3007392,2025-01-23,274000,12,0.0386,453,educacion,0,0,0
903801,3007394,2025-02-26,14993000,6,0.0298,663,negocio,0,0,0
903802,3007400,2026-01-06,1968000,6,0.0453,525,consumo,0,0,0
903803,3007404,2026-01-11,3428000,24,0.0452,539,consumo,1,150,891000
903804,3007405,2025-08-07,11378000,24,0.0496,623,salud,0,0,0
903805,3007407,2025-07-26,9782000,6,0.0373,614,otros,1,140,6428000
903806,3007412,2025-03-25,4844000,24,0.0483,555,consumo,1,146,2541000
903807,3007412,2025-07-24,7678000,6,0.037,556,consumo,0,0,0
903808,3007417,2025-11-30,1191000,3,0.0354,412,otros,0,0,0
903809,3007418,2026-01-31,6539000,24,0.0408,643,consumo,0,0,0
903810,3007421,2026-01-30,4377000,3,0.0321,689,otros,0,0,0
903811,3007423,2025-11-21,7987000,3,0.0345,639,consumo,0,0,0
903812,3007423,2025-05-08,13475000,24,0.0459,621,negocio,0,0,0
903813,3007424,2025-12-31,17885000,18,0.0344,708,otros,0,0,0
903814,3007427,2025-11-15,5537000,12,0.0353,630,salud,0,0,0
903815,3007427,2025-12-02,4872000,6,0.0356,625,consumo,0,0,0
903816,3007427,2025-07-28,6123000,6,0.0344,587,otros,0,0,0
903817,3007428,2025-06-10,8575000,3,0.0257,720,consumo,0,0,0
903818,3007431,2025-02-05,3377000,36,0.055,497,salud,0,0,0
903819,3007431,2025-04-02,8147000,24,0.055,543,negocio,0,0,0
903820,3007435,2026-02-27,1858000,36,0.055,557,consumo,0,0,0
903821,3007437,2026-01-03,2461000,6,0.0369,555,consumo,0,0,0
903822,3007443,2025-08-18,3897000,18,0.0502,562,salud,0,0,0
903823,3007443,2025-02-23,5299000,6,0.0401,575,negocio,0,0,0
903824,3007446,2025-07-20,3571000,18,0.045,617,otros,1,156,1433000
903825,3007447,2025-11-12,2247000,12,0.0432,587,consumo,0,0,0
903826,3007448,2026-02-03,5488000,36,0.055,558,consumo,1,143,2707000
903827,3007451,2026-01-31,775000,6,0.047,493,educacion,0,0,0
903828,3007451,2026-01-24,1410000,3,0.0353,541,educacion,1,156,645000
903829,3007460,2025-08-07,2431000,24,0.0462,589,salud,1,139,1008000
903830,3007460,2025-01-05,1193000,24,0.052,567,educacion,0,0,0
903831,3007461,2026-01-09,11846000,6,0.0428,526,consumo,0,0,0
903832,3007461,2025-02-12,8743000,6,0.0315,617,negocio,0,0,0
903833,3007462,2025-12-30,2376000,18,0.0434,562,salud,0,0,0
903834,3007462,2025-11-14,5943000,6,0.0315,691,consumo,0,0,0
903835,3007463,2025-04-16,5394000,36,0.0539,447,consumo,0,0,0
903836,3007463,2025-10-09,7224000,18,0.0473,617,negocio,1,154,1631000
903837,3007466,2026-01-27,9699000,18,0.0419,597,consumo,0,0,0
903838,3007468,2025-12-11,1140000,24,0.0533,380,consumo,1,147,303000
903839,3007469,2025-10-21,9923000,3,0.0278,606,consumo,0,0,0
903840,3007471,2025-01-13,2071000,18,0.0539,449,consumo,0,0,0
903841,3007473,2025-12-04,3378000,18,0.048,542,negocio,0,0,0
903842,3007473,2026-02-11,2467000,18,0.0488,566,consumo,0,0,0
903843,3007474,2025-04-25,1691000,6,0.0398,500,otros,0,0,0
903844,3007474,2025-03-05,2695000,24,0.0453,509,negocio,0,0,0
903845,3007474,2025-10-06,2087000,3,0.0406,478,negocio,1,148,599000
903846,3007476,2025-07-06,2432000,18,0.0532,497,educacion,1,158,960000
903847,3007476,2025-12-10,2408000,12,0.0443,439,consumo,0,0,0
903848,3007477,2025-03-03,1499000,6,0.0392,540,salud,0,0,0
903849,3007477,2025-02-11,2307000,12,0.0364,559,consumo,0,0,0
903850,3007481,2025-03-01,8982000,18,0.0492,515,consumo,0,0,0
903851,3007484,2025-07-23,1291000,12,0.0424,590,salud,0,0,0
903852,3007484,2025-05-21,1785000,6,0.0461,560,consumo,0,0,0
903853,3007489,2025-12-13,2635000,6,0.0378,517,consumo,0,0,0
903854,3007490,2025-01-25,3454000,12,0.043,551,consumo,0,0,0
903855,3007490,2025-10-02,6128000,12,0.0389,630,consumo,1,143,1635000
903856,3007496,2025-12-06,3931000,12,0.0452,504,consumo,0,0,0
903857,3007496,2026-01-25,4036000,12,0.0493,508,consumo,1,140,1026000
903858,3007500,2025-05-18,5657000,3,0.0366,603,consumo,0,0,0
903859,3007503,2025-10-28,2477000,18,0.0468,584,consumo,0,0,0
903860,3007504,2025-01-06,917000,24,0.0494,475,consumo,1,154,431000
903861,3007504,2025-07-10,1913000,12,0.0389,521,negocio,1,154,749000
903862,3007505,2025-12-19,2079000,3,0.0373,445,educacion,1,143,468000
903863,3007508,2025-10-20,1346000,6,0.0396,574,salud,0,0,0
903864,3007508,2025-09-09,1050000,3,0.0449,482,otros,0,0,0
903865,3007508,2025-04-27,3762000,3,0.0325,595,negocio,0,0,0
903866,3007510,2025-12-20,6973000,12,0.0385,647,salud,0,0,0
903867,3007512,2026-02-10,2307000,12,0.0353,587,educacion,0,0,0
903868,3007519,2026-02-12,6247000,12,0.0417,591,educacion,0,0,0
903869,3007522,2025-08-20,7701000,12,0.0422,664,consumo,0,0,0
903870,3007524,2025-07-14,1640000,12,0.0363,628,consumo,0,0,0
903871,3007524,2025-08-19,1097000,18,0.0468,503,negocio,0,0,0
903872,3007528,2025-06-17,3235000,3,0.0382,514,consumo,0,0,0
903873,3007528,2026-02-11,2626000,18,0.0428,547,salud,1,165,1045000
903874,3007529,2025-11-08,4091000,12,0.0432,588,negocio,0,0,0
903875,3007530,2025-01-26,2382000,12,0.0452,514,educacion,0,0,0
903876,3007531,2025-12-24,3691000,12,0.0395,661,consumo,0,0,0
903877,3007532,2025-01-05,2342000,12,0.0443,527,consumo,0,0,0
903878,3007536,2026-01-25,4711000,12,0.052,508,otros,0,0,0
903879,3007542,2025-09-05,12676000,3,0.0372,559,consumo,0,0,0
903880,3007546,2026-01-25,974000,24,0.0534,442,negocio,0,0,0
903881,3007546,2025-01-28,1278000,18,0.0429,467,otros,0,0,0
903882,3007549,2026-02-03,3692000,6,0.0366,579,consumo,0,0,0
903883,3007556,2025-06-25,5682000,6,0.0389,648,consumo,0,0,0
903884,3007556,2025-03-12,9798000,36,0.055,645,consumo,1,155,3797000
903885,3007563,2025-10-27,2177000,18,0.0535,502,consumo,1,152,1293000
903886,3007563,2025-07-09,2104000,12,0.0442,501,educacion,0,0,0
903887,3007566,2025-08-27,801000,6,0.0455,472,consumo,1,145,206000
903888,3007567,2025-01-28,5893000,18,0.0426,681,consumo,0,0,0
903889,3007567,2025-07-11,4277000,24,0.0483,585,otros,0,0,0
903890,3007569,2025-08-21,5511000,18,0.0473,521,consumo,0,0,0
903891,3007569,2025-08-25,5963000,3,0.0394,495,consumo,1,152,3064000
903892,3007571,2025-11-26,5167000,12,0.0451,529,negocio,0,0,0
903893,3007573,2025-05-30,21496000,6,0.0405,607,educacion,0,0,0
903894,3007573,2025-07-30,10810000,12,0.0414,610,salud,0,0,0
903895,3007576,2025-11-15,1179000,6,0.0451,448,educacion,0,0,0
903896,3007577,2025-09-25,1038000,12,0.0369,515,otros,0,0,0
903897,3007579,2025-12-13,5822000,6,0.0357,683,consumo,0,0,0
