cliente_id,edad,genero,ciudad,departamento,ocupacion,ingreso_declarado,kyc_nivel,canal_adquisicion,antiguedad_meses,recencia_dias,frecuencia_tx,monto_total,monto_promedio,ticket_mediano,pct_tx_internacional,num_categorias_mcc,canal_preferido,gasto_promedio_mensual,saldo_promedio_ult3m,num_sesiones_ult30d,duracion_sesion_promedio,os_principal,num_tickets,csat_promedio,tiene_credito,score_buro,abandono,gasto_proximo_trim
3005788,18,M,Lima,Lima,independiente,1202700,nivel_3,ads_google,45,4,35,734000,20971,15200,0,8,tarjeta,42147,270900,7,48.2,Android,0,,0,,0,231700
3005789,34,F,Bogota,Bogota DC,estudiante,1071400,nivel_2,ads_google,50,67,3,70100,23367,21900,0,1,tarjeta,4347,242100,3,43.3,iOS,0,,0,,0,6800
3005790,20,M,Cali,Valle del Cauca,empleado,952100,nivel_2,organico,42,19,20,365000,18250,16250,0,8,app_qr,22480,329700,2,15.3,Android,0,,0,,0,105800
3005791,50,F,Cali,Valle del Cauca,independiente,1679600,nivel_3,ads_meta,45,21,20,636800,31840,28850,0,7,app_qr,36840,758500,4,51,Android,1,3.6,0,,0,182000
3005792,18,F,Medellin,Antioquia,estudiante,1154900,nivel_2,organico,0,1,20,313300,15665,15300,0,7,app_qr,287300,214900,7,50.4,Android,1,3.4,0,,1,188800
3005793,47,F,Bogota,Bogota DC,empleado,1205300,nivel_1,referido,22,9,8,223300,27912,16800,0,3,tarjeta,14353,218700,1,89.1,Android,1,4.4,1,493,0,38500
3005794,31,Otro,Pereira,Risaralda,independiente,2838300,nivel_2,ads_meta,25,7,65,2293100,35278,24700,0,8,tarjeta,114627,451000,14,45.7,iOS,1,3.5,1,511,0,213800
3005795,58,F,Cartagena,Bolivar,empleado,2584400,nivel_2,organico,11,7,19,618400,32547,26900,0.053,6,tarjeta,33182,759000,5,36.3,iOS,0,,1,638,0,156200
3005796,53,F,Cali,Valle del Cauca,empleado,4315300,nivel_2,ads_google,19,39,28,1288700,46025,41700,0,9,tarjeta,73040,633300,6,26.3,Android,0,,0,,0,83400
3005797,35,F,Bogota,Bogota DC,independiente,1138900,nivel_2,referido,6,1,41,833700,20334,15200,0,10,tarjeta,118783,404900,8,42.5,iOS,0,,0,,0,192300
3005798,24,M,Medellin,Antioquia,estudiante,318900,nivel_2,organico,43,8,102,926400,9082,7000,0.02,10,app_qr,43747,148200,23,117,Android,0,,0,,0,407500
3005799,24,M,Bogota,Bogota DC,empleado,1686700,nivel_2,ads_meta,43,15,16,316000,19750,16350,0,6,app_qr,10067,726900,4,33.6,Android,0,,1,576,0,139600
3005800,18,F,Manizales,Caldas,empleado,1242200,nivel_1,ads_meta,29,4,92,1838600,19985,15000,0,10,app_qr,101247,371800,26,106,Android,1,3.9,0,,0,335600
3005801,20,F,Bucaramanga,Santander,independiente,791400,nivel_3,referido,1,1,5,79900,15980,15700,0,3,app_qr,69400,384700,2,52.2,Android,0,,0,,1,753300
3005802,30,F,Cucuta,Norte de Santander,pensionado,1140700,nivel_1,influencer,7,50,3,69700,23233,17700,0,2,app_qr,9957,521300,1,47.5,iOS,0,,1,554,0,24100
3005803,41,F,Medellin,Antioquia,empleado,1416500,nivel_3,referido,23,8,10,281500,28150,15650,0,6,app_qr,14227,418600,3,95.8,Android,0,,0,,1,28900
3005804,39,F,Medellin,Antioquia,empleado,2248700,nivel_1,ads_meta,49,8,24,827200,34467,30750,0,5,tarjeta,45787,480000,3,67.2,Android,0,,0,,0,340000
3005805,18,M,Bucaramanga,Santander,independiente,1189900,nivel_2,referido,41,318,1,12600,12600,12600,0,0,app_qr,0,470000,0,,Android,0,,0,,1,1300
3005806,21,F,Medellin,Antioquia,empleado,2630300,nivel_2,referido,35,15,8,376800,47100,33250,0,4,app_qr,16553,858800,0,,Android,0,,0,,0,10300
3005807,53,F,Cali,Valle del Cauca,empleado,1174700,nivel_3,referido,40,22,10,158600,15860,12300,0.1,6,app_qr,10573,406300,1,79.3,Android,1,3.3,1,556,0,8600
3005808,38,M,Barranquilla,Atlantico,empleado,1533200,nivel_1,referido,44,2,33,817100,24761,19400,0.03,5,app_qr,31173,413300,8,176.5,Android,1,1.3,0,,0,278000
3005809,23,F,Cali,Valle del Cauca,estudiante,580100,nivel_2,ads_google,12,64,6,36800,6133,4100,0,4,pse,2883,260000,2,20.2,Android,0,,1,512,1,11000
3005810,32,F,Bogota,Bogota DC,empleado,2027000,nivel_2,organico,20,32,22,557700,25350,20650,0,6,tarjeta,25127,917300,7,31.5,Android,0,,0,,0,74900
3005811,18,M,Manizales,Caldas,independiente,1433000,nivel_2,ads_meta,6,147,1,25300,25300,25300,0,1,app_qr,4217,566700,0,,iOS,0,,0,,1,2200
3005812,42,F,Bogota,Bogota DC,independiente,1518000,nivel_2,referido,10,9,22,481700,21895,19600,0,7,app_qr,37300,678800,3,45.7,iOS,0,,0,,0,85000
3005813,41,F,Bogota,Bogota DC,independiente,1027700,nivel_2,ads_meta,50,10,24,440700,18362,14900,0,7,tarjeta,18287,218600,4,72.6,iOS,0,,1,545,0,52300
3005814,51,F,Cali,Valle del Cauca,estudiante,860500,nivel_2,organico,41,166,1,9100,9100,9100,0,1,app_qr,607,205200,1,67.6,Android,1,4,0,,0,8200
3005815,32,M,Medellin,Antioquia,pensionado,886100,nivel_1,ads_meta,28,17,8,71300,8912,8550,0,3,app_qr,3420,198100,2,65.8,iOS,1,3.7,1,442,0,19900
3005816,32,Otro,Cali,Valle del Cauca,independiente,1917500,nivel_2,referido,36,20,45,1369200,30427,21400,0.022,8,app_qr,74607,997400,12,78.4,Android,0,,0,,1,238100
3005817,29,M,Bogota,Bogota DC,empleado,2711100,nivel_3,ads_google,12,1,79,3001700,37996,24100,0.038,9,app_qr,183833,408000,19,19.2,Android,0,,1,546,0,1363800
3005818,32,M,Cartagena,Bolivar,estudiante,338600,nivel_2,influencer,35,31,24,243000,10125,7500,0.042,7,app_qr,10047,106400,2,44.1,Android,0,,1,388,0,58600
3005819,49,F,Bogota,Bogota DC,empleado,2157300,nivel_3,organico,35,3,20,520200,26010,20400,0,6,app_qr,30033,879800,4,39.1,Android,1,4.4,0,,0,292200
3005820,30,M,Bogota,Bogota DC,empleado,1386700,nivel_3,organico,11,24,37,871200,23546,18200,0,8,app_qr,64482,519300,7,49.7,Android,1,5,0,,0,313300
3005821,28,M,Medellin,Antioquia,empleado,1915000,nivel_3,ads_google,25,6,20,539800,26990,22900,0.1,8,app_qr,15640,872900,6,66.4,Android,0,,1,624,0,79900
3005822,32,M,Bucaramanga,Santander,independiente,3227900,nivel_2,organico,35,15,31,1257300,40558,32600,0,8,app_qr,53093,1134200,5,26.2,iOS,1,4.4,1,618,0,230400
3005823,20,M,Bogota,Bogota DC,empleado,718300,nivel_1,organico,33,14,14,218900,15636,11450,0,4,app_qr,11700,327400,2,38,Android,0,,1,404,0,21800
3005824,29,F,Manizales,Caldas,estudiante,677000,nivel_2,ads_meta,5,1,18,183400,10189,8200,0.056,8,tarjeta,34820,208400,5,64.2,iOS,0,,1,557,0,61500
3005825,31,F,Cartagena,Bolivar,empleado,1227600,nivel_1,influencer,11,103,5,50200,10040,8400,0,4,app_qr,4564,495200,1,30.5,Android,1,4.2,0,,0,8400
3005826,56,F,Bogota,Bogota DC,empleado,1336100,nivel_2,referido,35,3,18,510700,28372,18350,0,6,app_qr,22920,695100,4,51.8,iOS,1,4,0,,0,57100
3005827,34,F,Cartagena,Bolivar,empleado,2345200,nivel_1,ads_meta,49,3,69,2116500,30674,23800,0.029,9,app_qr,97167,517800,15,22.5,Android,0,,0,,0,248100
3005828,19,F,Medellin,Antioquia,empleado,1523000,nivel_3,ads_google,4,5,10,534600,53460,23100,0,5,tarjeta,133650,293100,2,87.6,Android,0,,0,,0,221000
3005829,40,M,Barranquilla,Atlantico,empleado,1134000,nivel_2,influencer,25,14,53,996700,18806,14300,0.057,9,app_qr,55267,308000,10,27.1,Android,1,2.5,0,,0,103300
3005830,21,F,Bogota,Bogota DC,empleado,2169400,nivel_1,referido,24,39,26,800500,30788,28000,0.077,7,app_qr,34100,836900,8,52.7,Android,0,,1,586,0,215200
3005831,25,F,Bogota,Bogota DC,empleado,6391600,nivel_2,ads_meta,9,11,24,811300,33804,26650,0.042,8,app_qr,69356,3115900,6,29.9,iOS,0,,1,642,0,564700
3005832,34,F,Manizales,Caldas,empleado,2390500,nivel_3,organico,26,20,4,155200,38800,35600,0,2,tarjeta,10347,526900,2,52.6,iOS,1,4.2,0,,0,14000
3005833,18,M,Medellin,Antioquia,estudiante,439200,nivel_1,organico,30,4,29,328900,11341,7600,0.034,8,tarjeta,15500,133500,11,52.5,Android,0,,0,,0,229600
3005834,18,M,Cali,Valle del Cauca,pensionado,831700,nivel_3,influencer,30,31,10,105600,10560,9750,0,4,app_qr,5047,340800,2,22.3,Android,0,,0,,0,21100
3005835,48,F,Barranquilla,Atlantico,independiente,1084900,nivel_2,organico,38,1,2,71400,35700,35700,0,2,app_qr,4760,224600,1,57.6,Android,1,4.3,1,657,0,36200
3005836,33,F,Bogota,Bogota DC,empleado,2711900,nivel_2,ads_google,27,1,12,344200,28683,16600,0,6,app_qr,20353,1006900,3,50.2,Android,1,1.9,1,631,0,37200
3005837,24,F,Medellin,Antioquia,independiente,1849500,nivel_2,ads_meta,16,118,3,39300,13100,14600,0,2,tarjeta,1460,805400,1,46,Android,2,1.6,1,567,1,3500
3005838,49,M,Bucaramanga,Santander,independiente,1673400,nivel_2,referido,12,13,23,389600,16939,13700,0,7,app_qr,25500,887700,7,44.8,Android,0,,1,608,0,228800
3005839,18,F,Ibague,Tolima,estudiante,173700,nivel_2,ads_meta,5,1,9,54600,6067,5000,0,5,tarjeta,8020,46500,5,43,Android,1,2.7,1,401,0,15200
3005840,42,M,Medellin,Antioquia,estudiante,1218400,nivel_1,organico,9,23,7,213800,30543,16600,0,3,app_qr,20022,352100,3,24.1,Android,0,,0,,0,43900
3005841,45,F,Medellin,Antioquia,independiente,1197400,nivel_1,ads_meta,47,63,16,292100,18256,11550,0,7,pse,12320,303400,4,62,Android,1,2.1,0,,0,34300
3005842,48,F,Bogota,Bogota DC,empleado,3133200,nivel_2,organico,24,16,52,1943200,37369,26550,0.019,9,app_qr,91587,1648500,13,81.8,Android,1,4.7,1,561,0,832900
3005843,18,F,Medellin,Antioquia,independiente,2624700,nivel_2,ads_meta,42,18,49,1793100,36594,28100,0,9,app_qr,91680,919900,6,64.7,iOS,1,1.7,1,713,0,254700
3005844,25,F,Cali,Valle del Cauca,estudiante,604800,nivel_2,ads_meta,21,86,19,281200,14800,13200,0,7,app_qr,17033,270400,5,45.5,Android,1,4.3,1,503,1,39800
3005845,49,F,Cali,Valle del Cauca,empleado,5154700,nivel_2,organico,16,8,55,2142200,38949,29900,0.018,9,tarjeta,87987,756500,12,69.6,Android,1,2.5,0,,0,1315000
3005846,33,F,Pereira,Risaralda,empleado,3987400,nivel_3,organico,39,51,6,127500,21250,11600,0,4,app_qr,8500,1192800,1,64.9,iOS,1,4.4,0,,1,10200
3005847,42,M,Barranquilla,Atlantico,empleado,3857900,nivel_2,ads_google,7,5,25,782800,31312,22700,0,9,app_qr,91714,1831700,4,47.7,Android,0,,0,,0,679200
3005848,30,F,Bogota,Bogota DC,empleado,4396500,nivel_2,referido,26,14,11,650300,59118,46000,0,5,app_qr,35007,705300,3,49.2,iOS,1,3.5,1,680,0,118500
3005849,41,M,Barranquilla,Atlantico,estudiante,439700,nivel_3,ads_meta,26,242,1,8100,8100,8100,0,1,app_qr,540,123300,0,,Android,1,3.9,0,,1,3000
3005850,37,M,Cali,Valle del Cauca,estudiante,1030400,nivel_2,referido,18,106,6,147300,24550,23550,0,4,tarjeta,7527,481200,1,54.4,Android,0,,0,,1,7900
3005851,43,M,Bogota,Bogota DC,estudiante,3120800,nivel_2,referido,2,74,1,20700,20700,20700,0,1,app_qr,10350,1685700,0,,Android,0,,1,623,1,29500
3005852,37,M,Bogota,Bogota DC,pensionado,930900,nivel_2,ads_meta,42,8,55,816000,14836,11800,0.018,10,app_qr,40893,279300,16,45.7,iOS,0,,1,515,0,196000
3005853,38,M,Ibague,Tolima,empleado,3565200,nivel_2,organico,5,5,38,1718700,45229,34800,0.053,8,app_qr,238440,1508300,9,30.6,Android,0,,0,,0,931700
3005854,28,M,Bogota,Bogota DC,pensionado,885300,nivel_1,ads_google,22,90,5,77200,15440,14400,0,3,tarjeta,3707,415700,0,,Android,1,4.4,1,526,0,15700
3005855,33,M,Barranquilla,Atlantico,empleado,1248100,nivel_3,ads_meta,36,121,2,22900,11450,11450,0,0,app_qr,933,631500,0,,iOS,0,,1,597,0,5200
3005856,52,F,Bogota,Bogota DC,empleado,3026500,nivel_1,organico,37,10,67,2814500,42007,29800,0.015,8,app_qr,157960,730400,15,64.6,iOS,0,,0,,0,1471800
3005857,28,F,Barranquilla,Atlantico,empleado,1765200,nivel_2,ads_meta,21,131,8,208900,26112,22450,0,2,app_qr,6840,431700,1,36.1,Android,1,4.5,0,,1,3500
3005858,32,M,Bucaramanga,Santander,empleado,1982600,nivel_3,organico,15,47,7,203900,29129,19300,0,3,tarjeta,10667,920300,1,32.3,Android,1,4,0,,0,58400
3005859,24,F,Bogota,Bogota DC,estudiante,542700,nivel_3,organico,39,151,9,147500,16389,10600,0,5,app_qr,7027,185700,1,42.8,iOS,0,,0,,0,8100
3005860,36,F,Bogota,Bogota DC,empleado,1696700,nivel_3,ads_meta,37,32,29,784900,27066,23900,0.034,8,app_qr,44660,368300,4,76.6,Android,0,,0,,0,65500
3005861,34,F,Bogota,Bogota DC,pensionado,2362000,nivel_2,ads_meta,10,6,78,2547000,32654,25150,0.051,10,app_qr,196880,464000,24,51.5,Android,0,,0,,0,701600
3005862,45,M,Bucaramanga,Santander,empleado,2493400,nivel_2,organico,20,1,7,172800,24686,19900,0,3,app_qr,8300,1067800,0,,Android,0,,0,,1,5400
3005863,39,F,Bogota,Bogota DC,empleado,2805700,nivel_3,organico,7,18,23,973000,42304,30800,0.13,9,tarjeta,83814,1296100,3,29.8,Android,1,3.7,1,558,0,157500
3005864,34,M,Barranquilla,Atlantico,independiente,1821800,nivel_1,ads_meta,27,1,95,2561300,26961,19700,0.011,9,app_qr,128500,921100,27,32.6,Android,0,,0,,0,717500
3005865,49,M,Bogota,Bogota DC,pensionado,1297600,nivel_2,ads_google,3,11,24,408000,17000,13700,0,9,tarjeta,100267,381400,5,30,iOS,0,,0,,0,348900
3005866,34,F,Cucuta,Norte de Santander,estudiante,468500,nivel_1,organico,15,5,59,674100,11425,9500,0.068,10,app_qr,35833,237700,15,51.2,Android,0,,0,,0,719600
3005867,31,F,Cartagena,Bolivar,estudiante,510300,nivel_3,organico,15,1,34,487300,14332,9650,0.029,8,app_qr,18100,158000,8,14.8,Android,2,2.9,0,,0,51400
3005868,31,F,Cucuta,Norte de Santander,empleado,2233800,nivel_2,ads_meta,40,10,52,1607000,30904,27000,0.058,8,app_qr,88260,625000,15,49,Android,0,,0,,0,1780500
3005869,18,M,Pereira,Risaralda,independiente,2302300,nivel_2,ads_meta,19,8,72,2762300,38365,27550,0.042,10,app_qr,126047,1175100,15,57.6,Android,0,,0,,0,275200
3005870,45,M,Quito,Pichincha,independiente,1941400,nivel_1,ads_meta,14,7,12,316000,26333,27850,0,3,app_qr,15236,303200,3,83.4,Android,0,,0,,1,50300
3005871,31,Otro,Cartagena,Bolivar,empleado,4325400,nivel_3,ads_google,5,4,24,1007500,41979,37050,0.083,4,tarjeta,137340,1749500,9,55.9,iOS,0,,0,,0,328700
3005872,44,F,Barranquilla,Atlantico,empleado,4862000,nivel_2,ads_meta,38,5,96,4852200,50544,35650,0,10,app_qr,216127,1355300,19,49,Android,2,5,1,650,0,1502500
3005873,28,F,Medellin,Antioquia,independiente,3327600,nivel_1,organico,14,3,17,628900,36994,31200,0,7,app_qr,39493,1166400,3,56.6,iOS,1,4.6,0,,0,218400
3005874,43,M,Cali,Valle del Cauca,estudiante,899800,nivel_2,ads_meta,23,2,10,159500,15950,11300,0.1,5,tarjeta,10167,271700,0,,iOS,1,5,0,,0,50800
3005875,42,M,Bogota,Bogota DC,empleado,3648100,nivel_2,referido,22,1,33,1459300,44221,29200,0.061,7,app_qr,74747,869800,6,55.9,Android,0,,1,666,0,432200
3005876,37,M,Lima,Lima,empleado,4817300,nivel_2,organico,29,8,10,507100,50710,46900,0,3,tarjeta,15680,1662600,3,51.2,Android,1,3.4,1,689,0,99600
3005877,25,F,Bogota,Bogota DC,empleado,2535000,nivel_2,ads_meta,49,8,3,29900,9967,9900,0.333,2,app_qr,1007,736900,3,56.3,iOS,1,4.4,0,,0,8000
3005878,30,F,Medellin,Antioquia,empleado,1286600,nivel_2,ads_meta,22,14,17,288000,16941,15400,0,7,app_qr,16833,241700,3,62.6,Android,1,3.4,0,,0,71000
3005879,32,M,Bogota,Bogota DC,empleado,1842600,nivel_1,ads_meta,2,1,21,568300,27062,20000,0,9,app_qr,240850,529600,6,36.9,Android,0,,0,,0,283100
3005880,47,F,Lima,Lima,empleado,1312000,nivel_3,referido,17,44,12,238100,19842,19900,0,6,tarjeta,8873,625500,4,60.7,iOS,0,,0,,0,16800
3005881,19,F,Cucuta,Norte de Santander,empleado,2555000,nivel_3,organico,43,2,61,1749300,28677,25000,0.033,10,tarjeta,91560,734600,16,90,iOS,0,,1,605,0,330200
3005882,46,F,Bogota,Bogota DC,pensionado,777800,nivel_2,organico,42,6,32,440400,13762,10050,0.031,7,app_qr,14820,217300,11,24.8,Android,1,4,1,427,0,37400
3005883,31,F,Bogota,Bogota DC,independiente,1995200,nivel_1,referido,29,15,28,884800,31600,29500,0.036,7,pse,37040,742000,5,25.5,Android,2,3.8,0,,0,125700
3005884,25,F,Bogota,Bogota DC,empleado,6326800,nivel_2,organico,26,95,4,219300,54825,36000,0,1,app_qr,12340,1692500,3,50.3,iOS,0,,0,,0,37200
3005885,32,F,Bogota,Bogota DC,independiente,2637300,nivel_1,ads_meta,32,35,25,719200,28768,21200,0,10,tarjeta,39807,1335000,6,56.6,Android,0,,0,,0,343500
3005886,18,M,Medellin,Antioquia,estudiante,375900,nivel_2,organico,49,108,12,157600,13133,9200,0,4,app_qr,7807,61600,3,70.6,Android,0,,0,,0,40600
3005887,24,F,Bogota,Bogota DC,empleado,2352900,nivel_3,organico,49,9,16,388000,24250,22500,0,4,app_qr,15187,1117700,1,20.5,iOS,1,3.7,1,608,0,45500
3005888,39,Otro,Bucaramanga,Santander,estudiante,550300,nivel_2,organico,38,73,9,105700,11744,10600,0,6,app_qr,7047,226900,5,54.3,Android,1,3.5,0,,1,22500
3005889,42,M,Bogota,Bogota DC,empleado,3930700,nivel_3,organico,16,41,33,1346400,40800,30300,0.03,8,app_qr,60800,834500,10,33.9,Android,0,,1,658,0,90000
3005890,48,M,Cartagena,Bolivar,empleado,1862400,nivel_2,ads_meta,40,81,11,316200,28745,23400,0,4,app_qr,17860,730600,4,19.9,Android,0,,0,,1,40000
3005891,31,F,Bogota,Bogota DC,empleado,1431600,nivel_1,ads_meta,1,9,6,116800,19467,19900,0,1,pse,85400,222600,1,69.5,Android,0,,0,,1,709700
3005892,40,M,Bucaramanga,Santander,independiente,3006300,nivel_1,organico,32,27,6,434500,72417,20050,0,2,app_qr,24007,927600,0,,Android,0,,0,,0,42200
3005893,18,M,Manizales,Caldas,empleado,1300400,nivel_3,organico,9,25,16,375100,23444,18550,0,4,app_qr,29644,628500,4,21.8,Android,0,,0,,1,107400
3005894,38,F,Cali,Valle del Cauca,empleado,5955200,nivel_2,influencer,6,26,7,463100,66157,39000,0.143,4,tarjeta,70683,2115700,4,209.8,Android,0,,1,660,0,120700
3005895,53,F,Bogota,Bogota DC,estudiante,846600,nivel_3,referido,29,37,17,331000,19471,10400,0,6,tarjeta,16320,186700,4,69.2,iOS,0,,1,440,0,162400
3005896,36,M,Manizales,Caldas,pensionado,3273700,nivel_2,ads_meta,2,1,10,347600,34760,29350,0.1,5,app_qr,132300,1173700,3,57.8,Android,0,,0,,0,320100
3005897,39,F,Medellin,Antioquia,empleado,1291000,nivel_1,organico,11,7,14,287700,20550,20100,0,4,app_qr,12273,298900,5,66.6,Android,0,,1,506,0,64900
3005898,26,F,Bogota,Bogota DC,empleado,1788500,nivel_1,influencer,43,30,30,711000,23700,19150,0,8,app_qr,31987,908500,8,32.8,iOS,1,2.3,0,,0,173600
3005899,45,F,Medellin,Antioquia,independiente,1386800,nivel_1,influencer,44,35,14,332000,23714,22550,0,4,tarjeta,14320,673600,5,99.8,Android,1,3.1,0,,0,50100
3005900,43,F,Cucuta,Norte de Santander,empleado,5466600,nivel_3,ads_meta,47,32,8,601500,75188,36650,0,3,app_qr,37587,2598100,2,42.8,Android,0,,0,,0,430200
3005901,20,F,Manizales,Caldas,empleado,1425900,nivel_2,ads_meta,12,30,10,299200,29920,23950,0,3,tarjeta,21158,616400,3,72.6,Android,0,,0,,0,65600
3005902,35,F,Cali,Valle del Cauca,independiente,2043800,nivel_3,organico,17,349,1,57000,57000,57000,0,1,app_qr,3800,742100,0,,iOS,1,4.5,0,,1,7900
3005903,32,F,Medellin,Antioquia,empleado,1253600,nivel_2,influencer,23,52,10,243200,24320,17800,0,4,app_qr,8247,527600,3,42.5,Android,1,2.5,0,,0,10300
3005904,19,M,Medellin,Antioquia,pensionado,1488600,nivel_2,organico,23,52,2,52100,26050,26050,0,1,app_qr,2800,406200,1,46.7,iOS,0,,0,,0,14000
3005905,36,F,Cali,Valle del Cauca,independiente,2540900,nivel_1,organico,33,2,55,1279800,23269,22400,0,9,app_qr,63927,478700,11,116.5,iOS,1,3.6,1,561,0,417700
3005906,50,M,Medellin,Antioquia,empleado,6213000,nivel_2,organico,45,11,17,840100,49418,40200,0.059,5,app_qr,37760,3060100,4,39.2,iOS,1,3,1,766,0,548900
3005907,41,M,Barranquilla,Atlantico,independiente,2139400,nivel_1,organico,9,19,28,1038300,37082,22950,0,7,tarjeta,46056,1006100,6,64.7,Android,1,4.4,0,,1,33900
3005908,29,M,Cali,Valle del Cauca,estudiante,487600,nivel_1,ads_google,20,351,1,4300,4300,4300,0,1,tarjeta,287,231500,0,,iOS,0,,1,437,1,8800
3005909,39,F,Medellin,Antioquia,estudiante,452000,nivel_2,ads_google,40,22,21,283100,13481,10400,0,7,app_qr,14907,134300,1,101.1,Android,1,5,0,,0,160300
3005910,38,Otro,Bogota,Bogota DC,empleado,4494300,nivel_1,organico,36,193,2,92300,46150,46150,0,1,app_qr,4920,1880000,0,,iOS,1,3.7,0,,1,3500
3005911,40,M,Bogota,Bogota DC,empleado,1255000,nivel_3,ads_meta,1,6,8,205200,25650,17350,0,5,app_qr,125800,432400,1,101.2,Android,1,2.4,1,572,1,171700
3005912,41,F,Medellin,Antioquia,empleado,2532800,nivel_1,organico,42,92,7,186300,26614,18400,0,4,app_qr,10907,1233900,2,66.5,Android,0,,1,567,0,19500
3005913,38,M,Ibague,Tolima,independiente,3074700,nivel_1,organico,47,157,5,180200,36040,32500,0,4,app_qr,11453,680700,2,36,iOS,0,,0,,0,32900
3005914,35,F,Medellin,Antioquia,empleado,1119600,nivel_1,organico,28,20,10,144200,14420,11650,0,6,tarjeta,9107,243400,0,,Android,0,,1,485,0,25600
3005915,20,Otro,Medellin,Antioquia,empleado,2462900,nivel_2,organico,39,7,26,670000,25769,27250,0.038,9,app_qr,38167,911600,8,23,Android,0,,0,,0,196500
3005916,43,M,Bogota,Bogota DC,empleado,2396300,nivel_2,ads_google,26,2,21,614100,29243,25400,0,7,app_qr,38933,1260600,7,57.8,Android,0,,0,,0,120400
3005917,21,M,Barranquilla,Atlantico,independiente,1281700,nivel_1,ads_google,6,45,4,104400,26100,25250,0,2,app_qr,17400,334800,2,19,Android,0,,0,,0,22100
3005918,48,M,Lima,Lima,independiente,2516900,nivel_2,ads_meta,14,1,80,2034100,25426,21400,0,9,app_qr,110750,1257100,23,67.9,iOS,2,5,0,,0,483800
3005919,27,M,Bogota,Bogota DC,estudiante,508700,nivel_2,referido,34,25,24,293700,12238,8550,0.042,6,app_qr,12120,242000,6,52.5,iOS,0,,0,,0,26800
3005920,42,M,Cali,Valle del Cauca,estudiante,892500,nivel_2,ads_meta,28,97,8,247800,30975,15000,0,4,app_qr,14740,155700,3,68,Android,0,,0,,0,42500
3005921,28,M,Bucaramanga,Santander,independiente,1026100,nivel_1,referido,28,4,7,85900,12271,9400,0,4,app_qr,4693,442100,2,32.9,Android,0,,0,,0,12300
3005922,28,F,Lima,Lima,independiente,2441300,nivel_2,ads_meta,28,155,9,269700,29967,26900,0,5,app_qr,15773,669900,2,63.4,Android,0,,0,,0,22400
3005923,23,F,Pereira,Risaralda,empleado,1333700,nivel_2,organico,3,3,42,905900,21569,16850,0.024,10,app_qr,217233,420300,9,68.3,Android,0,,0,,0,322500
3005924,52,F,Barranquilla,Atlantico,estudiante,349700,nivel_2,ads_meta,42,52,8,64500,8062,5950,0,4,app_qr,4300,109700,2,27.1,Android,1,4.3,1,488,0,23700
3005925,29,F,Cucuta,Norte de Santander,independiente,1358200,nivel_1,organico,8,15,4,51100,12775,11500,0.5,0,app_qr,0,502400,2,39.6,Android,0,,1,554,0,38600
3005926,22,M,Bogota,Bogota DC,empleado,2238000,nivel_3,ads_google,3,5,9,175700,19522,11200,0,3,app_qr,58567,1116100,5,41.9,iOS,0,,0,,0,385800
3005927,37,M,Bogota,Bogota DC,independiente,1487500,nivel_2,influencer,6,11,56,1283400,22918,17350,0.018,10,app_qr,152683,689900,12,66.4,Android,0,,1,517,0,1934800
3005928,25,M,Cali,Valle del Cauca,independiente,1751900,nivel_1,organico,13,3,16,427400,26712,23800,0,4,app_qr,19500,273200,3,73.8,Android,0,,1,616,0,84900
3005929,23,F,Cali,Valle del Cauca,estudiante,382800,nivel_1,ads_google,48,69,17,180100,10594,6300,0,7,tarjeta,8020,117000,6,51.6,iOS,0,,0,,0,63100
3005930,47,F,Cali,Valle del Cauca,independiente,1652100,nivel_2,organico,40,24,4,115500,28875,27050,0,3,app_qr,7700,659500,3,32.4,iOS,2,3.6,0,,0,9600
3005931,30,F,Medellin,Antioquia,independiente,1572800,nivel_3,influencer,31,10,96,2100800,21883,17650,0.031,10,app_qr,116053,602900,39,106.8,Android,0,,1,655,0,612100
3005932,38,F,Medellin,Antioquia,empleado,4116300,nivel_2,ads_meta,19,23,31,1395200,45006,41100,0,7,tarjeta,59867,1090800,9,70.7,iOS,0,,0,,0,86100
3005933,18,M,Medellin,Antioquia,pensionado,1363200,nivel_3,referido,35,7,3,48900,16300,9600,0,3,app_qr,3260,689200,1,35.1,iOS,1,4.5,0,,1,38000
3005934,34,F,Medellin,Antioquia,estudiante,431600,nivel_2,organico,28,105,4,47300,11825,9450,0,3,app_qr,2887,101200,1,33.9,Android,0,,0,,0,4100
3005935,42,M,Bogota,Bogota DC,empleado,5448800,nivel_2,organico,49,21,11,651800,59255,42000,0,5,app_qr,29953,2492800,0,,Android,1,3.6,1,703,1,223300
