id,sexo,edad,anios_educacion,nivel_educativo,departamento,ingreso_laboral,horas_semana
17532,mujer,47,16,superior,Cundinamarca,1200000,40
17533,hombre,46,11,media,Cundinamarca,1892484,84
17534,mujer,40,13,superior,Cundinamarca,920000,50
17535,mujer,52,5,primaria,Cundinamarca,800000,60
17536,hombre,42,11,media,Cundinamarca,781242,48
17537,hombre,41,16,superior,Cundinamarca,2500000,55
17538,mujer,33,14,superior,Cundinamarca,15000000,50
17539,mujer,42,11,media,Cundinamarca,800000,60
17540,hombre,36,5,primaria,Cundinamarca,900000,48
17541,hombre,38,6,secundaria,Cundinamarca,800000,90
17542,hombre,42,11,media,Cundinamarca,900000,48
17543,mujer,43,5,primaria,Cundinamarca,50000,42
17544,hombre,50,6,secundaria,Cundinamarca,800000,60
17545,mujer,45,3,primaria,Cundinamarca,280000,10
17546,hombre,47,5,primaria,Cundinamarca,3000000,60
17547,mujer,54,17,superior,Cundinamarca,3000000,30
17548,hombre,38,9,secundaria,Cundinamarca,781242,48
17549,mujer,40,11,media,Cundinamarca,781242,48
17550,mujer,58,4,primaria,Cundinamarca,565000,21
17551,mujer,33,11,media,Cundinamarca,800000,32
17552,hombre,44,11,media,Cundinamarca,781242,40
17553,hombre,52,11,media,Cundinamarca,1100000,48
17554,mujer,63,5,primaria,Cundinamarca,20000,48
17555,mujer,52,11,media,Cundinamarca,652000,48
17556,hombre,24,16,superior,Cundinamarca,1750000,40
17557,hombre,47,17,superior,Cundinamarca,3298050,50
17558,hombre,31,5,primaria,Cundinamarca,800000,60
17559,hombre,39,11,media,Cundinamarca,900000,60
17560,hombre,21,11,media,Cundinamarca,800000,72
17561,hombre,38,11,media,Cundinamarca,150000,40
17562,hombre,36,11,media,Cundinamarca,200000,40
17563,mujer,31,11,media,Cundinamarca,252000,15
17564,hombre,40,14,superior,Cundinamarca,800000,48
17565,mujer,53,0,ninguno,Cundinamarca,200000,55
17566,mujer,30,11,media,Cundinamarca,400000,30
17567,hombre,26,14,superior,Cundinamarca,781242,48
17568,hombre,65,2,primaria,Cundinamarca,1000000,60
17569,mujer,38,11,media,Cundinamarca,781242,48
17570,hombre,32,9,secundaria,Cundinamarca,792128,48
17571,mujer,32,16,superior,Cundinamarca,1200000,48
17572,mujer,31,11,media,Cundinamarca,900000,60
17573,hombre,29,11,media,Cundinamarca,2500000,48
17574,hombre,38,11,media,Cundinamarca,1800000,48
17575,mujer,31,11,media,Cundinamarca,600000,40
17576,hombre,32,9,secundaria,Cundinamarca,1300000,48
17577,hombre,26,7,secundaria,Cundinamarca,960000,48
17578,hombre,46,2,primaria,Cundinamarca,180000,40
17579,hombre,37,11,media,Cundinamarca,781242,48
17580,mujer,28,11,media,Cundinamarca,1600000,63
17581,hombre,29,11,media,Cundinamarca,3000000,72
17582,hombre,19,12,superior,Cundinamarca,781242,56
17583,mujer,53,6,secundaria,Cundinamarca,900000,60
17584,mujer,56,0,ninguno,Cundinamarca,828116,60
17585,mujer,45,5,primaria,Cundinamarca,500000,64
17586,hombre,47,3,primaria,Cundinamarca,300000,60
17587,mujer,22,11,media,Cundinamarca,781242,42
17588,mujer,29,16,superior,Cundinamarca,2000000,40
17589,mujer,27,11,media,Cundinamarca,1200000,48
17590,hombre,41,13,superior,Cundinamarca,1448000,84
17591,mujer,57,0,ninguno,Cundinamarca,320000,50
17592,hombre,47,4,primaria,Cundinamarca,600000,48
17593,hombre,24,12,superior,Cundinamarca,600000,32
17594,mujer,23,11,media,Cundinamarca,150000,24
17595,hombre,44,11,media,Cundinamarca,300000,48
17596,hombre,26,11,media,Cundinamarca,781242,48
17597,mujer,21,13,superior,Cundinamarca,781242,60
17598,hombre,61,11,media,Cundinamarca,781242,48
17599,hombre,36,2,primaria,Cundinamarca,285000,48
17600,hombre,60,4,primaria,Cundinamarca,912000,48
17601,hombre,37,9,secundaria,Cundinamarca,1560000,84
17602,mujer,21,13,superior,Cundinamarca,148000,12
17603,mujer,40,8,secundaria,Cundinamarca,840000,56
17604,hombre,19,2,primaria,Cundinamarca,120000,30
17605,hombre,46,11,media,Cundinamarca,1500000,60
17606,mujer,42,5,primaria,Cundinamarca,400000,12
17607,mujer,20,8,secundaria,Cundinamarca,1260000,56
17608,hombre,24,9,secundaria,Cundinamarca,980000,72
17609,mujer,22,6,secundaria,Cundinamarca,600000,48
17610,hombre,52,5,primaria,Cundinamarca,781242,48
17611,mujer,48,11,media,Cundinamarca,600000,40
17612,mujer,24,8,secundaria,Cundinamarca,1180000,68
17613,hombre,56,4,primaria,Cundinamarca,1200000,48
17614,mujer,27,7,secundaria,Cundinamarca,480000,48
17615,hombre,23,5,primaria,Cundinamarca,3000000,63
17616,mujer,48,4,primaria,Cundinamarca,408000,24
17617,mujer,56,0,ninguno,Cundinamarca,480000,105
17618,mujer,40,11,media,Cundinamarca,811242,48
17619,mujer,18,11,media,Cundinamarca,781242,48
17620,mujer,31,11,media,Cundinamarca,360000,30
17621,hombre,34,3,primaria,Cundinamarca,800000,48
17622,hombre,59,5,primaria,Cundinamarca,200000,24
17623,mujer,44,13,superior,Cundinamarca,820000,56
17624,mujer,20,15,superior,Cundinamarca,250000,20
17625,hombre,61,10,media,Cundinamarca,100000,40
17626,mujer,56,8,secundaria,Cundinamarca,650000,65
17627,hombre,65,11,media,Cundinamarca,500000,50
17628,hombre,39,11,media,Cundinamarca,2200000,50
17629,mujer,24,15,superior,Cundinamarca,881242,48
17630,hombre,28,12,superior,Cundinamarca,1440000,48
17631,mujer,28,13,superior,Cundinamarca,1000000,48
17632,hombre,50,6,secundaria,Cundinamarca,200000,42
17633,mujer,49,6,secundaria,Cundinamarca,300000,60
17634,hombre,23,10,media,Cundinamarca,781242,48
17635,hombre,49,3,primaria,Cundinamarca,700000,60
17636,mujer,44,5,primaria,Cundinamarca,2200000,45
17637,mujer,25,11,media,Cundinamarca,781242,48
17638,hombre,46,11,media,Cundinamarca,890000,48
17639,hombre,45,9,secundaria,Cundinamarca,900000,48
17640,hombre,22,11,media,Cundinamarca,1000000,60
17641,mujer,22,12,superior,Cundinamarca,450000,60
17642,mujer,21,11,media,Cundinamarca,1100000,60
17643,hombre,37,5,primaria,Cundinamarca,2000000,60
17644,hombre,52,5,primaria,Cundinamarca,1021242,45
17645,hombre,28,11,media,Cundinamarca,1000000,30
17646,mujer,36,5,primaria,Cundinamarca,1800000,54
17647,hombre,43,11,media,Cundinamarca,1400000,48
17648,mujer,19,13,superior,Cundinamarca,781242,48
17649,hombre,62,11,media,Cundinamarca,600000,96
17650,mujer,53,9,secundaria,Cundinamarca,400000,20
17651,hombre,25,13,superior,Cundinamarca,800000,48
17652,hombre,56,10,media,Cundinamarca,1360000,48
17653,mujer,58,9,secundaria,Cundinamarca,1320000,48
17654,mujer,24,14,superior,Cundinamarca,1100000,48
17655,hombre,22,11,media,Cundinamarca,800000,60
17656,mujer,31,16,superior,Cundinamarca,2900000,48
17657,hombre,58,5,primaria,Cundinamarca,500000,42
17658,hombre,62,6,secundaria,Cundinamarca,200000,50
17659,hombre,32,6,secundaria,Cundinamarca,940000,50
17660,hombre,36,5,primaria,Cundinamarca,1080000,84
17661,mujer,49,6,secundaria,Cundinamarca,1056242,54
17662,hombre,20,14,superior,Cundinamarca,900000,48
17663,mujer,23,11,media,Cundinamarca,781242,48
17664,mujer,37,11,media,Cundinamarca,1000000,48
17665,hombre,31,11,media,Cundinamarca,781242,48
17666,hombre,55,5,primaria,Cundinamarca,1200000,70
17667,mujer,24,16,superior,Cundinamarca,1000000,60
17668,hombre,32,9,secundaria,Cundinamarca,400000,40
17669,mujer,26,9,secundaria,Cundinamarca,500000,50
17670,hombre,25,11,media,Cundinamarca,781242,48
17671,mujer,42,11,media,Choco,300000,16
17672,hombre,48,3,primaria,Choco,800000,40
17673,mujer,49,16,superior,Choco,2400000,36
17674,hombre,37,5,primaria,Huila,828000,48
17675,mujer,34,16,superior,Huila,828000,48
17676,hombre,22,13,superior,La Guajira,781242,48
17677,hombre,57,11,media,La Guajira,1600000,48
17678,mujer,40,13,superior,La Guajira,120000,14
17679,mujer,60,5,primaria,La Guajira,500000,56
17680,hombre,45,11,media,La Guajira,400000,28
17681,mujer,54,18,superior,La Guajira,3600000,40
17682,mujer,44,14,superior,La Guajira,1060000,48
17683,hombre,37,14,superior,La Guajira,3900000,48
17684,mujer,38,16,superior,La Guajira,2250000,40
17685,hombre,45,5,primaria,La Guajira,200000,42
17686,mujer,34,17,superior,La Guajira,1400000,30
17687,hombre,42,13,superior,La Guajira,5156000,48
17688,mujer,39,16,superior,La Guajira,1200000,30
17689,hombre,45,11,media,La Guajira,600000,70
17690,hombre,63,5,primaria,La Guajira,600000,56
17691,mujer,57,13,superior,La Guajira,300000,36
17692,mujer,21,11,superior,La Guajira,200000,36
17693,hombre,23,11,media,La Guajira,400000,48
17694,mujer,60,11,media,La Guajira,3000000,56
17695,mujer,58,3,primaria,Sucre,70000,12
17696,hombre,63,3,primaria,Sucre,350000,40
17697,hombre,35,11,media,Sucre,600000,45
17698,mujer,30,13,superior,Sucre,350000,40
17699,mujer,48,7,secundaria,Sucre,500000,40
17700,hombre,56,4,primaria,Sucre,1200000,42
17701,mujer,40,14,superior,Sucre,140000,15
17702,mujer,59,5,primaria,Sucre,500000,40
17703,mujer,61,5,primaria,Sucre,450000,40
17704,hombre,64,4,primaria,Sucre,800000,49
17705,mujer,50,4,primaria,Sucre,700000,40
17706,hombre,26,11,media,Sucre,1000000,48
17707,mujer,20,13,superior,Sucre,781242,40
17708,hombre,38,3,primaria,Sucre,500000,49
17709,mujer,40,11,media,Sucre,500000,45
17710,hombre,23,6,secundaria,Sucre,450000,48
17711,mujer,25,7,secundaria,Sucre,125000,18
17712,hombre,24,11,media,Sucre,400000,54
17713,mujer,57,11,media,Sucre,781242,40
17714,mujer,35,16,superior,Sucre,40000,7
17715,hombre,28,11,media,Sucre,500000,35
17716,hombre,62,3,primaria,Sucre,400000,45
17717,hombre,31,3,primaria,Sucre,400000,46
17718,mujer,25,8,secundaria,Sucre,80000,14
17719,hombre,22,5,primaria,Sucre,400000,44
17720,mujer,56,6,secundaria,Sucre,350000,40
17721,mujer,33,13,superior,Sucre,350000,40
17722,hombre,31,5,primaria,Sucre,500000,45
17723,mujer,57,1,primaria,Sucre,330000,46
17724,hombre,37,11,media,Sucre,700000,40
17725,hombre,18,4,primaria,Sucre,150000,10
17726,mujer,56,13,superior,Sucre,600000,30
17727,hombre,60,9,secundaria,Sucre,1500000,48
17728,hombre,43,16,superior,Sucre,2000000,48
17729,mujer,41,14,superior,Sucre,800000,40
17730,hombre,56,7,secundaria,Sucre,1500000,60
17731,mujer,43,11,media,Sucre,350000,30
17732,hombre,53,11,media,Sucre,850000,30
17733,hombre,49,16,superior,Sucre,2850000,44
17734,mujer,29,16,superior,Sucre,1800000,40
17735,hombre,46,8,secundaria,Sucre,400000,40
17736,mujer,56,13,superior,Sucre,1500000,42
17737,mujer,51,5,primaria,Sucre,100000,42
17738,hombre,50,5,primaria,Sucre,700000,40
17739,mujer,48,13,superior,Sucre,900000,40
17740,hombre,48,11,media,Sucre,1000000,42
17741,mujer,45,7,secundaria,Sucre,800000,70
17742,mujer,40,17,superior,Sucre,2633097,30
17743,hombre,37,16,superior,Sucre,1500000,40
17744,hombre,42,8,secundaria,Sucre,530000,44
17745,hombre,29,15,superior,Sucre,500000,15
17746,hombre,46,5,primaria,Sucre,510000,42
17747,mujer,65,2,primaria,Sucre,500000,35
17748,hombre,46,1,primaria,Sucre,100000,25
17749,hombre,27,16,superior,Sucre,781242,44
17750,mujer,45,13,superior,Sucre,520000,40
17751,hombre,35,16,superior,Sucre,1350000,40
17752,hombre,47,5,primaria,Sucre,981242,49
17753,hombre,40,12,superior,Sucre,700000,36
17754,mujer,53,8,secundaria,Sucre,800000,44
17755,hombre,60,11,media,Sucre,400000,28
17756,mujer,51,11,media,Sucre,781242,40
17757,hombre,35,9,secundaria,Sucre,1500000,44
17758,mujer,30,13,superior,Sucre,125000,15
17759,mujer,50,5,primaria,Sucre,350000,24
17760,hombre,23,1,primaria,Sucre,220000,20
17761,hombre,58,5,primaria,Sucre,800000,40
17762,mujer,53,5,primaria,Sucre,480000,48
17763,hombre,31,13,superior,Sucre,750000,54
17764,mujer,57,5,primaria,Sucre,390000,40
17765,mujer,35,11,media,Sucre,300000,40
17766,mujer,56,13,superior,Sucre,350000,28
17767,hombre,28,16,superior,Sucre,781242,46
17768,mujer,45,16,superior,Sucre,2420000,30
17769,hombre,54,11,media,Sucre,700000,46
17770,mujer,34,13,superior,Sucre,1520000,30
17771,hombre,55,6,secundaria,Sucre,400000,35
17772,mujer,65,11,media,Sucre,450000,24
17773,hombre,49,8,secundaria,Sucre,1000000,44
17774,mujer,52,11,media,Sucre,300000,28
17775,mujer,43,11,media,Sucre,250000,20
17776,hombre,33,11,media,Sucre,780000,54
17777,mujer,33,3,primaria,Sucre,60000,10
17778,mujer,41,11,media,Sucre,1200000,40
17779,hombre,57,18,superior,Sucre,3500000,30
17780,hombre,44,11,media,Sucre,620000,44
17781,hombre,47,4,primaria,Sucre,640000,49
17782,mujer,35,11,media,Sucre,350000,28
17783,mujer,49,5,primaria,Sucre,330000,44
17784,hombre,52,0,ninguno,Sucre,600000,45
17785,hombre,28,7,secundaria,Sucre,600000,46
17786,hombre,27,6,secundaria,Sucre,1000000,46
17787,hombre,28,11,media,Sucre,400000,40
17788,hombre,44,3,primaria,Sucre,500000,46
17789,mujer,48,11,media,Sucre,200000,18
17790,hombre,65,4,primaria,Sucre,250000,28
17791,mujer,41,11,media,Sucre,300000,28
17792,hombre,58,5,primaria,Sucre,500000,40
17793,hombre,52,16,superior,Valle del Cauca,1700000,48
17794,mujer,54,19,superior,Valle del Cauca,1850000,48
17795,hombre,27,16,superior,Valle del Cauca,1500000,45
17796,mujer,32,16,superior,Valle del Cauca,1300000,48
17797,hombre,37,13,superior,Valle del Cauca,2542000,56
17798,mujer,35,14,superior,Valle del Cauca,1700000,40
17799,mujer,62,9,secundaria,Valle del Cauca,80000,2
17800,hombre,44,11,media,Valle del Cauca,781242,48
17801,mujer,37,11,media,Valle del Cauca,2200000,42
17802,mujer,20,8,secundaria,Valle del Cauca,500000,37
17803,mujer,40,11,media,Valle del Cauca,1100000,44
17804,mujer,41,9,secundaria,Valle del Cauca,1200000,60
17805,hombre,20,13,superior,Valle del Cauca,781242,48
17806,hombre,31,7,secundaria,Valle del Cauca,1200000,50
17807,mujer,20,11,media,Valle del Cauca,500000,24
17808,hombre,63,11,media,Valle del Cauca,1200000,20
17809,hombre,23,13,superior,Valle del Cauca,3000000,24
17810,hombre,39,5,primaria,Valle del Cauca,800000,44
17811,mujer,40,7,secundaria,Valle del Cauca,400000,46
17812,hombre,19,9,secundaria,Valle del Cauca,400000,59
17813,mujer,36,17,superior,Valle del Cauca,2000000,48
17814,hombre,38,17,superior,Valle del Cauca,4000000,40
17815,hombre,56,22,superior,Valle del Cauca,4000000,20
17816,hombre,25,16,superior,Valle del Cauca,1000000,48
17817,hombre,29,11,media,Valle del Cauca,903000,70
17818,mujer,54,12,superior,Valle del Cauca,100000,42
17819,mujer,23,16,superior,Valle del Cauca,1800000,70
17820,hombre,24,11,media,Valle del Cauca,1000000,56
17821,mujer,30,11,media,Valle del Cauca,500000,28
17822,hombre,29,11,media,Valle del Cauca,781242,72
17823,mujer,49,11,media,Valle del Cauca,870000,48
17824,mujer,55,11,media,Valle del Cauca,781242,48
17825,mujer,41,18,superior,Valle del Cauca,2600000,40
17826,hombre,64,5,primaria,Valle del Cauca,900000,40
17827,hombre,60,6,secundaria,Valle del Cauca,750000,40
17828,mujer,61,5,primaria,Valle del Cauca,30000,1
17829,mujer,53,6,secundaria,Valle del Cauca,750000,46
17830,hombre,20,12,superior,Valle del Cauca,700000,74
17831,hombre,25,13,superior,Valle del Cauca,840000,88
17832,hombre,34,11,media,Valle del Cauca,480000,47
17833,mujer,41,11,media,Valle del Cauca,781242,50
17834,mujer,19,12,superior,Valle del Cauca,781242,48
17835,mujer,58,8,secundaria,Valle del Cauca,861242,40
17836,mujer,20,12,superior,Valle del Cauca,820000,49
17837,mujer,25,11,media,Valle del Cauca,870000,48
17838,mujer,31,14,superior,Valle del Cauca,1200000,43
17839,mujer,38,15,superior,Valle del Cauca,2400000,45
17840,hombre,27,11,media,Antioquia,1428916,48
17841,hombre,31,13,superior,Antioquia,1000000,48
17842,mujer,65,13,superior,Antioquia,200000,18
17843,hombre,19,13,superior,Antioquia,700000,10
17844,hombre,29,15,superior,Antioquia,1800000,45
17845,mujer,23,13,superior,Antioquia,1283000,45
17846,hombre,60,16,superior,Antioquia,500000,14
17847,hombre,36,11,media,Antioquia,1000000,48
17848,mujer,33,11,media,Antioquia,1078116,48
17849,hombre,35,11,media,Antioquia,1600000,48
17850,mujer,34,16,superior,Antioquia,1500000,44
17851,mujer,32,16,superior,Antioquia,2500000,45
17852,hombre,37,16,superior,Antioquia,1500000,40
17853,mujer,62,17,superior,Antioquia,3600000,40
17854,hombre,55,13,superior,Antioquia,1525148,24
17855,hombre,59,5,primaria,Antioquia,200000,16
17856,mujer,54,11,media,Antioquia,600000,24
17857,hombre,52,8,secundaria,Antioquia,1000000,48
17858,hombre,26,13,superior,Antioquia,1200000,40
17859,mujer,47,5,primaria,Antioquia,280000,16
17860,hombre,31,5,primaria,Antioquia,280000,48
17861,mujer,30,12,superior,Antioquia,900000,48
17862,hombre,33,11,media,Antioquia,360000,48
17863,hombre,32,14,superior,Antioquia,3000000,60
17864,mujer,46,16,superior,Antioquia,2380000,48
17865,hombre,28,14,superior,Antioquia,1800000,48
17866,mujer,55,18,superior,Antioquia,150000,20
17867,hombre,54,11,media,Antioquia,2000000,60
17868,mujer,26,18,superior,Antioquia,4400000,48
17869,mujer,33,17,superior,Antioquia,2000000,48
17870,hombre,32,14,superior,Antioquia,2000000,60
17871,hombre,33,11,media,Antioquia,1300000,60
17872,hombre,36,11,media,Antioquia,1000000,48
17873,mujer,44,11,media,Antioquia,650000,48
17874,mujer,35,14,superior,Antioquia,35000,8
17875,hombre,59,11,media,Antioquia,1000000,48
17876,mujer,51,11,media,Antioquia,1000000,30
17877,mujer,27,14,superior,Antioquia,1350000,48
17878,hombre,49,11,media,Antioquia,1000000,20
17879,mujer,45,15,superior,Antioquia,3700000,48
17880,hombre,48,11,media,Antioquia,828000,48
17881,mujer,42,8,secundaria,Antioquia,828000,48
17882,hombre,21,8,secundaria,Antioquia,800000,48
17883,mujer,58,16,superior,Antioquia,3110000,48
17884,hombre,44,8,secundaria,Antioquia,900000,60
17885,hombre,20,11,media,Antioquia,380000,12
17886,hombre,36,11,media,Antioquia,1210000,48
17887,hombre,55,11,media,Antioquia,4000000,48
17888,hombre,31,18,superior,Antioquia,4000000,48
17889,hombre,26,16,superior,Antioquia,2000000,25
17890,mujer,20,8,secundaria,Antioquia,400000,24
17891,mujer,38,16,superior,Antioquia,1500000,48
17892,mujer,32,16,superior,Antioquia,50000,18
17893,hombre,60,1,primaria,Antioquia,55000,10
17894,hombre,44,11,media,Antioquia,1100000,60
17895,mujer,45,11,media,Antioquia,1000000,40
17896,hombre,26,12,superior,Antioquia,2196000,90
17897,mujer,47,5,primaria,Antioquia,400000,28
17898,mujer,58,11,media,Antioquia,800000,64
17899,mujer,31,16,superior,Antioquia,3500000,40
17900,mujer,28,16,superior,Antioquia,2900000,40
17901,mujer,62,5,primaria,Antioquia,28000,40
17902,hombre,56,0,ninguno,Antioquia,1150000,72
17903,mujer,57,8,secundaria,Antioquia,1300000,48
17904,mujer,30,16,superior,Antioquia,800000,48
17905,hombre,31,9,secundaria,Antioquia,1000000,48
17906,mujer,19,11,media,Antioquia,30000,4
17907,hombre,36,9,secundaria,Antioquia,900000,50
17908,hombre,56,11,media,Antioquia,980000,48
17909,mujer,46,11,media,Antioquia,500000,50
17910,mujer,26,16,superior,Antioquia,1000000,48
17911,mujer,27,16,superior,Antioquia,2500000,48
17912,hombre,29,16,superior,Antioquia,3000000,48
17913,hombre,45,19,superior,Antioquia,800000,48
17914,hombre,37,14,superior,Antioquia,1800000,48
17915,mujer,39,14,superior,Antioquia,2000000,48
17916,hombre,34,18,superior,Antioquia,1800000,30
17917,hombre,32,16,superior,Antioquia,2500000,5
17918,hombre,38,14,superior,Antioquia,828116,50
17919,mujer,21,12,superior,Antioquia,828116,40
17920,mujer,56,5,primaria,Antioquia,150000,20
17921,hombre,40,18,superior,Antioquia,10000000,50
17922,mujer,52,5,primaria,Antioquia,600000,18
17923,hombre,34,15,superior,Antioquia,1200000,48
17924,hombre,28,11,superior,Antioquia,828116,48
17925,hombre,22,12,superior,Antioquia,828000,40
17926,hombre,26,16,superior,Antioquia,2300000,45
17927,mujer,42,15,superior,Antioquia,2000000,40
17928,hombre,27,12,superior,Antioquia,828116,60
17929,mujer,26,14,superior,Antioquia,970000,48
17930,hombre,40,9,secundaria,Antioquia,700000,48
17931,hombre,40,6,secundaria,Antioquia,1000000,72
17932,mujer,36,16,superior,Antioquia,2000000,24
17933,hombre,41,13,superior,Antioquia,1200000,48
17934,mujer,37,13,superior,Antioquia,1700000,48
17935,hombre,25,11,media,Antioquia,900000,48
17936,mujer,34,11,media,Antioquia,900000,48
17937,hombre,23,12,superior,Antioquia,1700000,30
